迭代次数,区域0工作量,区域1工作量,区域2工作量,总工作量,区域0占比,区域1占比,区域2占比
340,5235.166991,15384.653013,7458.949763,28078.769768,0.1864,0.5479,0.2656
341,2864.376037,23174.024889,1668.754701,27707.155627,0.1034,0.8364,0.0602
342,3375.938993,15963.673156,8907.491996,28247.104145,0.1195,0.5651,0.3153
343,3802.981105,973.139565,17637.926598,22414.047268,0.1697,0.0434,0.7869
344,6459.905848,8766.456239,10142.352574,25368.714661,0.2546,0.3456,0.3998
345,3544.265112,19300.195676,6218.618516,29063.079304,0.1220,0.6641,0.2140
346,1651.769294,15097.561271,9223.749581,25973.080146,0.0636,0.5813,0.3551
347,1689.427114,19396.865547,3890.354166,24976.646826,0.0676,0.7766,0.1558
348,7347.808976,9832.830211,2718.754366,19899.393553,0.3692,0.4941,0.1366
349,2976.531172,13325.442182,9370.554554,25672.527907,0.1159,0.5191,0.3650
350,6700.562855,10941.718512,4678.623345,22320.904712,0.3002,0.4902,0.2096
351,3452.902032,3215.102511,18146.880252,24814.884795,0.1391,0.1296,0.7313
352,5254.618306,7634.770891,14549.019679,27438.408877,0.1915,0.2783,0.5302
353,2165.184009,17576.863492,3417.398521,23159.446023,0.0935,0.7590,0.1476
354,2881.738547,20479.911971,3056.930285,26418.580803,0.1091,0.7752,0.1157
355,3290.099503,16765.090861,7618.768006,27673.958371,0.1189,0.6058,0.2753
356,6346.253316,10042.387249,4862.114041,21250.754606,0.2986,0.4726,0.2288
357,3017.101095,13661.582085,8348.704766,25027.387945,0.1206,0.5459,0.3336
358,2773.464402,13679.083329,4481.793661,20934.341392,0.1325,0.6534,0.2141
359,3448.495092,8579.739607,13769.817560,25798.052259,0.1337,0.3326,0.5338
360,7146.779253,1359.111968,14596.162712,23102.053933,0.3094,0.0588,0.6318
361,3889.375063,17018.311501,5066.702050,25974.388614,0.1497,0.6552,0.1951
362,1304.670246,21136.994482,3082.247217,25523.911946,0.0511,0.8281,0.1208
363,2171.018484,13209.338926,14664.260155,30044.617565,0.0723,0.4397,0.4881
364,7551.785588,8718.290650,7074.693743,23344.769980,0.3235,0.3735,0.3031
365,1104.656517,4817.761911,23336.819205,29259.237633,0.0378,0.1647,0.7976
366,5079.142342,14878.495407,3414.619108,23372.256857,0.2173,0.6366,0.1461
367,4868.222232,12790.596901,9229.445840,26888.264974,0.1811,0.4757,0.3433
368,4736.273666,7703.922445,10463.387754,22903.583865,0.2068,0.3364,0.4568
369,418.223603,12223.511485,16538.828988,29180.564076,0.0143,0.4189,0.5668
370,8107.314535,2628.527922,15444.309525,26180.151983,0.3097,0.1004,0.5899
371,5689.787283,16248.490859,7172.265258,29110.543401,0.1955,0.5582,0.2464
372,2878.570346,11750.047314,10620.429179,25249.046839,0.1140,0.4654,0.4206
373,3924.007222,12497.880470,9548.239190,25970.126882,0.1511,0.4812,0.3677
374,4312.936472,10979.182367,8577.901910,23870.020749,0.1807,0.4600,0.3594
375,7664.747811,14153.725367,6420.572271,28239.045449,0.2714,0.5012,0.2274
376,6614.308657,15361.737503,6474.644361,28450.690521,0.2325,0.5399,0.2276
377,3727.992732,11148.394769,11758.548178,26634.935679,0.1400,0.4186,0.4415
378,5540.640836,12430.657060,10571.414026,28542.711922,0.1941,0.4355,0.3704
379,5043.911102,2909.564121,16535.464983,24488.940205,0.2060,0.1188,0.6752
380,8685.733386,16213.484526,2512.943225,27412.161136,0.3169,0.5915,0.0917
381,3379.893704,2778.778423,18764.031431,24922.703558,0.1356,0.1115,0.7529
382,4369.058902,10820.701701,8913.639562,24103.400165,0.1813,0.4489,0.3698
383,2205.516801,12330.092838,11745.153630,26280.763270,0.0839,0.4692,0.4469
384,6478.792325,4236.952416,13601.187306,24316.932048,0.2664,0.1742,0.5593
385,4152.911441,20650.115643,2877.037967,27680.065052,0.1500,0.7460,0.1039
386,2894.341958,12634.570725,8205.566771,23734.479454,0.1219,0.5323,0.3457
387,6766.707848,11515.963135,2048.264480,20330.935463,0.3328,0.5664,0.1007
388,5897.728165,6954.202993,12252.918542,25104.849700,0.2349,0.2770,0.4881
389,6589.232399,12157.748380,3875.976350,22622.957129,0.2913,0.5374,0.1713
390,7102.651616,9413.055416,6050.893926,22566.600958,0.3147,0.4171,0.2681
391,2525.612526,10941.070883,12484.039229,25950.722638,0.0973,0.4216,0.4811
392,5477.618056,9745.725606,11188.495490,26411.839153,0.2074,0.3690,0.4236
393,4176.743952,11577.621294,12365.703245,28120.068491,0.1485,0.4117,0.4397
394,1101.503684,12572.735674,11670.376981,25344.616339,0.0435,0.4961,0.4605
395,3531.270443,9954.402328,15964.798399,29450.471169,0.1199,0.3380,0.5421
396,1763.671734,11986.021742,13996.207970,27745.901446,0.0636,0.4320,0.5044
397,3837.084176,10093.359747,10784.740244,24715.184167,0.1553,0.4084,0.4364
398,1112.385913,18229.624859,8846.978067,28188.988838,0.0395,0.6467,0.3138
399,2989.934558,9415.031024,14104.053710,26509.019292,0.1128,0.3552,0.5320
400,564.468379,15687.566388,12263.449175,28515.483942,0.0198,0.5501,0.4301
401,2394.056988,13421.059379,13885.148103,29700.264470,0.0806,0.4519,0.4675
402,5043.147079,15278.426249,5385.427903,25707.001231,0.1962,0.5943,0.2095
403,7633.596689,4819.525987,13651.046572,26104.169249,0.2924,0.1846,0.5229
404,5383.745254,12409.163423,7895.823196,25688.731873,0.2096,0.4831,0.3074
405,2108.915527,10787.574369,12783.962155,25680.452051,0.0821,0.4201,0.4978
406,3116.359493,11593.250576,5004.528984,19714.139054,0.1581,0.5881,0.2539
407,1374.773737,22423.436334,2774.453676,26572.663747,0.0517,0.8439,0.1044
408,9338.514100,1065.331106,15099.148215,25502.993420,0.3662,0.0418,0.5921
409,7085.511053,11522.693174,4157.609168,22765.813395,0.3112,0.5061,0.1826
410,847.314059,20590.613792,4955.417652,26393.345503,0.0321,0.7801,0.1878
411,2453.309491,9291.783413,12885.919695,24631.012599,0.0996,0.3772,0.5232
412,5174.931016,12716.492130,10044.512590,27935.935736,0.1852,0.4552,0.3596
413,4530.763240,16239.570265,2512.943225,23283.276730,0.1946,0.6975,0.1079
414,5701.115637,13918.385861,1488.869215,21108.370713,0.2701,0.6594,0.0705
415,2390.658190,15434.694775,8529.367641,26354.720607,0.0907,0.5857,0.3236
416,1278.932589,4704.954203,17435.387907,23419.274698,0.0546,0.2009,0.7445
417,2407.465156,15948.071143,9100.591126,27456.127426,0.0877,0.5809,0.3315
418,5267.786036,14114.478250,7678.058152,27060.322438,0.1947,0.5216,0.2837
419,5300.889286,17788.134059,4710.061810,27799.085155,0.1907,0.6399,0.1694
420,2946.355717,13795.554241,11163.996253,27905.906212,0.1056,0.4944,0.4001
421,2854.246963,13029.633042,9261.377048,25145.257053,0.1135,0.5182,0.3683
422,6871.000206,11732.151253,8953.117808,27556.269267,0.2493,0.4258,0.3249
423,266.933461,13359.361682,13702.960312,27329.255456,0.0098,0.4888,0.5014
424,2003.404098,14916.501498,4149.136882,21069.042478,0.0951,0.7080,0.1969
425,2690.310836,11098.207804,9378.830516,23167.349156,0.1161,0.4790,0.4048
426,3883.814763,1239.135223,21482.872928,26605.822914,0.1460,0.0466,0.8075
427,2436.343033,16025.537991,10925.239295,29387.120319,0.0829,0.5453,0.3718
428,3330.872519,4556.857893,18287.513205,26175.243617,0.1273,0.1741,0.6987
429,5664.711026,5666.585833,11728.667238,23059.964097,0.2457,0.2457,0.5086
430,1541.969189,18757.766626,9268.639619,29568.375434,0.0521,0.6344,0.3135
431,4633.077100,7583.749983,13949.017749,26165.844832,0.1771,0.2898,0.5331
432,4523.916838,15085.825930,6617.628491,26227.371260,0.1725,0.5752,0.2523
433,2884.915397,21880.249388,6372.729427,31137.894211,0.0926,0.7027,0.2047
434,1018.647716,20840.394182,8344.939627,30203.981526,0.0337,0.6900,0.2763
435,4260.704072,11236.147003,10456.855768,25953.706843,0.1642,0.4329,0.4029
436,4453.969329,11584.375184,8524.374999,24562.719512,0.1813,0.4716,0.3470
437,3514.217387,9477.965872,15594.546682,28586.729941,0.1229,0.3316,0.5455
438,6991.694267,19355.608814,3542.054058,29889.357139,0.2339,0.6476,0.1185
439,6142.993538,11891.664955,11024.508175,29059.166669,0.2114,0.4092,0.3794
440,2525.612526,7266.446739,18356.579701,28148.638966,0.0897,0.2581,0.6521
441,4951.253368,4565.908670,18635.133547,28152.295585,0.1759,0.1622,0.6619
442,5109.412351,3714.139280,18756.289237,27579.840868,0.1853,0.1347,0.6801
443,2680.079517,13960.051484,12934.269603,29574.400605,0.0906,0.4720,0.4373
444,7603.769504,9647.295382,8221.349223,25472.414109,0.2985,0.3787,0.3228
445,3709.777156,17770.205508,3549.398662,25029.381326,0.1482,0.7100,0.1418
446,1521.018513,10444.644080,14588.887458,26554.550052,0.0573,0.3933,0.5494
447,8178.317223,10404.851068,10129.271240,28712.439532,0.2848,0.3624,0.3528
448,4965.270817,17062.840855,4854.103972,26882.215645,0.1847,0.6347,0.1806
449,4380.147645,14090.924634,7386.607909,25857.680188,0.1694,0.5449,0.2857
450,5481.066262,9291.783413,8753.315834,23526.165509,0.2330,0.3950,0.3721
451,2084.822740,10599.931114,11815.827849,24500.581703,0.0851,0.4326,0.4823
452,3534.903641,17284.307159,7400.298760,28219.509560,0.1253,0.6125,0.2622
453,5430.397278,11043.654569,3575.363011,20049.414858,0.2709,0.5508,0.1783
454,6838.861817,7380.062331,10613.679235,24832.603383,0.2754,0.2972,0.4274
455,5180.691784,8424.694926,11713.179112,25318.565822,0.2046,0.3327,0.4626
456,2469.473076,16519.160898,6759.337834,25747.971808,0.0959,0.6416,0.2625
457,3656.889261,6704.974745,16217.596134,26579.460140,0.1376,0.2523,0.6102
458,8009.025307,9511.485640,7398.477066,24918.988014,0.3214,0.3817,0.2969
459,3456.507353,3974.494787,15069.206489,22500.208628,0.1536,0.1766,0.6697
460,4905.306761,11473.793527,5863.909790,22243.010078,0.2205,0.5158,0.2636
461,6689.280081,11163.930564,6421.477964,24274.688609,0.2756,0.4599,0.2645
462,5620.856902,4293.601681,10225.010071,20139.468654,0.2791,0.2132,0.5077
463,3303.380935,14544.879762,10392.348492,28240.609190,0.1170,0.5150,0.3680
464,3347.208325,19452.900610,4110.601253,26910.710188,0.1244,0.7229,0.1527
465,6904.934330,12145.284051,9218.502322,28268.720702,0.2443,0.4296,0.3261
466,6191.489243,17035.816694,1572.318987,24799.624924,0.2497,0.6869,0.0634
467,1223.483596,15343.342873,14699.981585,31266.808053,0.0391,0.4907,0.4701
468,7449.604192,2378.041699,15334.639073,25162.284965,0.2961,0.0945,0.6094
469,6056.984737,17822.886660,3841.819897,27721.691294,0.2185,0.6429,0.1386
470,5405.908448,10709.033535,10815.947771,26930.889754,0.2007,0.3976,0.4016
471,4665.166567,3426.324667,13502.545244,21594.036478,0.2160,0.1587,0.6253
472,4981.474182,5933.084416,14598.483293,25513.041892,0.1953,0.2326,0.5722
473,6745.717327,17060.399668,2697.256017,26503.373013,0.2545,0.6437,0.1018
474,3941.385325,10696.574367,13323.570903,27961.530595,0.1410,0.3825,0.4765
475,5377.030571,2400.751160,19149.488746,26927.270477,0.1997,0.0892,0.7112
476,4176.743952,15633.147531,9859.164836,29669.056319,0.1408,0.5269,0.3323
477,2661.630765,26558.131541,548.197316,29767.959622,0.0894,0.8922,0.0184
478,4650.723766,10737.495366,5743.592473,21131.811605,0.2201,0.5081,0.2718
479,1112.385913,21604.254572,5848.929430,28565.569915,0.0389,0.7563,0.2048
480,3195.918183,5276.044633,18377.017538,26848.980353,0.1190,0.1965,0.6845
481,5404.540173,1056.090709,18764.419627,25225.050509,0.2143,0.0419,0.7439
482,2205.516801,11930.106668,12677.574401,26813.197870,0.0823,0.4449,0.4728
483,3211.396665,11361.498594,10894.630071,25467.525329,0.1261,0.4461,0.4278
484,8629.659942,8969.639994,7086.600953,24685.900890,0.3496,0.3634,0.2871
485,5692.313224,7677.901447,13032.033294,26402.247965,0.2156,0.2908,0.4936
486,3139.081006,22150.779409,3654.861050,28944.721465,0.1085,0.7653,0.1263
487,3689.861112,18619.728569,7094.855021,29404.444702,0.1255,0.6332,0.2413
488,2014.405909,7113.604323,15168.462874,24296.473105,0.0829,0.2928,0.6243
489,4490.583928,22292.103628,3865.873286,30648.560842,0.1465,0.7273,0.1261
490,564.468379,10908.497318,18551.790011,30024.755707,0.0188,0.3633,0.6179
491,7055.783419,9524.259303,11066.871800,27646.914522,0.2552,0.3445,0.4003
492,4747.516048,10414.704318,11565.704782,26727.925148,0.1776,0.3897,0.4327
493,4193.049010,5100.535070,18917.959861,28211.543941,0.1486,0.1808,0.6706
494,4532.610760,9454.724535,9281.212559,23268.547855,0.1948,0.4063,0.3989
495,2940.474452,12396.131562,3517.124553,18853.730567,0.1560,0.6575,0.1865
496,2549.884306,11526.047085,11856.961600,25932.892992,0.0983,0.4445,0.4572
497,6235.848557,17929.368616,3656.150019,27821.367193,0.2241,0.6444,0.1314
498,4729.757420,13325.920327,4607.028519,22662.706265,0.2087,0.5880,0.2033
499,2168.163249,16269.251405,3030.368750,21467.783404,0.1010,0.7578,0.1412
500,4611.912929,13948.459271,10601.817700,29162.189900,0.1581,0.4783,0.3635
