迭代次数,区域0工作量,区域1工作量,区域2工作量,总工作量,区域0占比,区域1占比,区域2占比
341,307.125920,3331.838114,18884.879797,22523.843832,0.0136,0.1479,0.8384
342,1745.273089,18842.164770,4412.612662,25000.050521,0.0698,0.7537,0.1765
343,5060.113538,11362.872264,3338.953493,19761.939295,0.2561,0.5750,0.1690
344,1304.670246,1465.986361,22109.250745,24879.907353,0.0524,0.0589,0.8886
345,1278.932589,14012.401149,7710.106134,23001.439871,0.0556,0.6092,0.3352
346,4887.053231,12604.107235,6863.350777,24354.511243,0.2007,0.5175,0.2818
347,2611.267880,3792.441574,14665.557447,21069.266901,0.1239,0.1800,0.6961
348,5109.461575,19071.218526,829.634561,25010.314663,0.2043,0.7625,0.0332
349,3552.487328,17052.875575,4219.851295,24825.214198,0.1431,0.6869,0.1700
350,2649.130125,13437.279276,5163.765477,21250.174878,0.1247,0.6323,0.2430
351,7718.416538,9152.429317,7535.193659,24406.039514,0.3163,0.3750,0.3087
352,3068.977515,11149.042398,11199.540287,25417.560200,0.1207,0.4386,0.4406
353,1255.946659,12029.064531,11016.516464,24301.527654,0.0517,0.4950,0.4533
354,4450.414550,10563.249186,7489.392507,22503.056243,0.1978,0.4694,0.3328
355,4823.439046,9973.224373,10673.176221,25469.839639,0.1894,0.3916,0.4191
356,2407.465156,10074.300659,11745.153630,24226.919446,0.0994,0.4158,0.4848
357,1782.781887,3532.546804,15258.743732,20574.072422,0.0867,0.1717,0.7416
358,3339.094734,9750.271505,13432.266533,26521.632772,0.1259,0.3676,0.5065
359,1793.632874,12011.563287,9859.667787,23664.863948,0.0758,0.5076,0.4166
360,3552.487328,1733.258452,16887.992964,22173.738744,0.1602,0.0782,0.7616
361,6127.099955,11811.657245,6504.821499,24443.578699,0.2507,0.4832,0.2661
362,3830.287642,2909.565476,17301.615338,24041.468457,0.1593,0.1210,0.7197
363,1153.380105,13437.279276,11126.879887,25717.539269,0.0448,0.5225,0.4327
364,1210.211149,20782.926137,1578.941554,23572.078839,0.0513,0.8817,0.0670
365,1509.506126,16121.905615,7889.171667,25520.583407,0.0591,0.6317,0.3091
366,1093.144130,15509.365704,9181.385957,25783.895790,0.0424,0.6015,0.3561
367,1374.773737,14538.767714,8481.753894,24395.295345,0.0564,0.5960,0.3477
368,5528.320713,7112.302596,10818.561789,23459.185098,0.2357,0.3032,0.4612
369,3186.165387,4401.570860,13667.445848,21255.182094,0.1499,0.2071,0.6430
370,1328.602549,18960.616206,1932.547484,22221.766239,0.0598,0.8532,0.0870
371,4957.183181,11213.815057,5733.263805,21904.262044,0.2263,0.5119,0.2617
372,958.411742,14315.814845,9351.051172,24625.277759,0.0389,0.5813,0.3797
373,2599.554267,15020.417177,5028.166421,22648.137865,0.1148,0.6632,0.2220
374,3441.389645,1442.710740,17144.699240,22028.799625,0.1562,0.0655,0.7783
375,854.764853,20903.550510,1809.874622,23568.189985,0.0363,0.8869,0.0768
376,5406.996493,678.711074,16712.960852,22798.668419,0.2372,0.0298,0.7331
377,2247.242135,18944.493265,2189.077128,23380.812528,0.0961,0.8103,0.0936
378,5243.179252,9982.747394,8611.994597,23837.921244,0.2200,0.4188,0.3613
379,3401.197186,10476.870623,12084.844894,25962.912703,0.1310,0.4035,0.4655
380,6045.344215,11461.331487,1636.706719,19143.382422,0.3158,0.5987,0.0855
381,1498.623897,19904.390567,2673.014877,24076.029341,0.0622,0.8267,0.1110
382,5586.911816,18501.721405,829.634561,24918.267782,0.2242,0.7425,0.0333
383,1496.097957,11641.889194,11517.992619,24655.979770,0.0607,0.4722,0.4671
384,4173.418993,10703.250911,7566.802744,22443.472648,0.1860,0.4769,0.3371
385,3563.999715,12647.150025,9320.874034,25532.023774,0.1396,0.4953,0.3651
386,418.223603,21005.879005,3675.864235,25099.966842,0.0167,0.8369,0.1464
387,2096.522070,14361.752767,7770.829752,24229.104590,0.0865,0.5927,0.3207
388,3698.732104,10393.919479,11973.086534,26065.738117,0.1419,0.3988,0.4593
389,3698.732104,12647.150025,9996.006859,26341.888987,0.1404,0.4801,0.3795
390,1438.387923,20782.926137,1572.318987,23793.633046,0.0605,0.8735,0.0661
391,2761.952015,12250.530835,2588.190298,17600.673148,0.1569,0.6960,0.1471
392,2738.670621,1591.980295,20251.015937,24581.666852,0.1114,0.0648,0.8238
393,6505.626300,11932.281619,2512.943225,20950.851144,0.3105,0.5695,0.1199
394,4677.659587,9037.440054,8831.379050,22546.478692,0.2075,0.4008,0.3917
395,5230.785795,11170.772268,8342.053237,24743.611300,0.2114,0.4515,0.3371
396,7919.619219,9750.271505,7281.716519,24951.607243,0.3174,0.3908,0.2918
397,5497.371320,13159.907551,3676.011515,22333.290386,0.2462,0.5893,0.1646
398,1852.885378,16708.593997,1338.783186,19900.262562,0.0931,0.8396,0.0673
399,1279.581364,3158.316621,19036.355728,23474.253713,0.0545,0.1345,0.8109
400,3794.954112,12944.432480,6989.963630,23729.350222,0.1599,0.5455,0.2946
401,787.102101,21126.503379,1542.141848,23455.747328,0.0336,0.9007,0.0657
402,2030.292011,12520.424763,8267.774344,22818.491119,0.0890,0.5487,0.3623
403,1558.835855,3405.821542,18104.516627,23069.174024,0.0676,0.1476,0.7848
404,6459.133189,1099.133498,14707.921071,22266.187759,0.2901,0.0494,0.6605
405,6011.431610,10804.818883,2105.003375,18921.253868,0.3177,0.5710,0.1113
406,1541.969189,21859.766414,1566.382989,24968.118592,0.0618,0.8755,0.0627
407,2785.897398,2888.422693,15577.218349,21251.538441,0.1311,0.1359,0.7330
408,3941.385325,14676.193662,8050.512928,26668.091915,0.1478,0.5503,0.3019
409,2976.630964,9750.271505,9376.920170,22103.822639,0.1347,0.4411,0.4242
410,3879.282873,9331.868545,9094.137042,22305.288461,0.1739,0.4184,0.4077
411,765.660034,19331.113296,2780.610772,22877.384103,0.0335,0.8450,0.1215
412,2200.984406,9491.382247,10294.404806,21986.771459,0.1001,0.4317,0.4682
413,7188.669251,9781.379568,7211.392789,24181.441608,0.2973,0.4045,0.2982
414,1164.044641,14315.814845,7473.697599,22953.557085,0.0507,0.6237,0.3256
415,4060.842562,10552.244516,10651.152112,25264.239190,0.1607,0.4177,0.4216
416,3098.943436,2112.046041,19773.093082,24984.082560,0.1240,0.0845,0.7914
417,5612.605375,1696.975686,14886.057435,22195.638497,0.2529,0.0765,0.6707
418,1782.120487,21213.706735,1932.547484,24928.374705,0.0715,0.8510,0.0775
419,2317.515955,12062.584300,10057.622462,24437.722717,0.0948,0.4936,0.4116
420,898.199784,20558.287318,2278.890276,23735.377378,0.0378,0.8661,0.0960
421,3277.104834,10808.717153,12856.859366,26942.681352,0.1216,0.4012,0.4772
422,1844.858385,8662.108476,15078.961782,25585.928642,0.0721,0.3385,0.5893
423,5243.179252,17285.351465,1836.111769,24364.642486,0.2152,0.7094,0.0754
424,1893.108148,17203.708351,2546.623049,21643.439549,0.0875,0.7949,0.1177
425,5039.276882,10136.891537,8659.007272,23835.175691,0.2114,0.4253,0.3633
426,2496.087021,18374.996143,2533.406611,23404.489775,0.1066,0.7851,0.1082
427,2987.845753,2655.946803,15939.414605,21583.207162,0.1384,0.1231,0.7385
428,3131.162838,13214.326408,7254.128491,23599.617737,0.1327,0.5599,0.3074
429,2152.284835,20749.406368,745.385333,23647.076537,0.0910,0.8775,0.0315
430,704.246133,2191.098915,21514.557452,24409.902499,0.0289,0.0898,0.8814
431,3879.282873,1687.452665,19323.347705,24890.083243,0.1559,0.0678,0.7763
432,4279.112701,17136.081910,2914.651754,24329.846365,0.1759,0.7043,0.1198
433,1693.568243,22545.974116,2405.503129,26645.045488,0.0636,0.8462,0.0903
434,5203.972775,10972.384316,7497.938740,23674.295831,0.2198,0.4635,0.3167
435,2274.690781,12250.530835,8065.019996,22590.241613,0.1007,0.5423,0.3570
436,5243.179252,10804.818883,7551.564936,23599.563071,0.2222,0.4578,0.3200
437,307.125920,21770.833508,2771.667624,24849.627052,0.0124,0.8761,0.1115
438,1193.870161,18136.853221,1344.953831,20675.677213,0.0577,0.8772,0.0651
439,4375.137424,11684.284355,7211.392789,23270.814567,0.1880,0.5021,0.3099
440,3962.138841,18196.105090,1482.133761,23640.377693,0.1676,0.7697,0.0627
441,2171.018484,13480.322066,10026.183997,25677.524548,0.0845,0.5250,0.3905
442,5154.244762,16861.030770,2759.481137,24774.756670,0.2080,0.6806,0.1114
443,3236.226971,12607.529368,1678.866564,17522.622903,0.1847,0.7195,0.0958
444,2200.984406,19947.433357,1990.684728,24139.102491,0.0912,0.8264,0.0825
445,2261.220380,1359.504405,21339.525340,24960.250126,0.0906,0.0545,0.8549
446,6441.501538,9750.271505,9572.480331,25764.253374,0.2500,0.3784,0.3715
447,6018.825810,9987.922096,3604.628160,19611.376067,0.3069,0.5093,0.1838
448,1385.000274,13823.899308,9320.874034,24529.773616,0.0565,0.5636,0.3800
449,2256.395443,18152.043275,2926.036803,23334.475521,0.0967,0.7779,0.1254
450,3115.174656,11074.712811,13063.665691,27253.553158,0.1143,0.4064,0.4793
451,1354.760533,16121.905615,8191.632849,25668.298996,0.0528,0.6281,0.3191
452,1153.380105,2724.755529,19826.941598,23705.077232,0.0487,0.1149,0.8364
453,1153.380105,2570.328763,20234.323351,23958.032218,0.0481,0.1073,0.8446
454,2455.174032,20706.363578,745.385333,23906.922943,0.1027,0.8661,0.0312
455,3558.741945,11385.416557,8190.584531,23134.743033,0.1538,0.4921,0.3540
456,2322.308626,16483.378454,8302.576003,27108.263082,0.0857,0.6081,0.3063
457,1734.058300,2535.322430,14277.203766,18546.584495,0.0935,0.1367,0.7698
458,5255.706351,8767.103867,11141.286269,25164.096488,0.2089,0.3484,0.4427
459,1325.425699,14393.396429,4488.632652,20207.454780,0.0656,0.7123,0.2221
460,4806.572379,18278.768536,1960.507590,25045.848505,0.1919,0.7298,0.0783
461,552.955991,11074.712811,16599.651022,28227.319824,0.0196,0.3923,0.5881
462,1854.749918,20782.926137,1056.999717,23694.675772,0.0783,0.8771,0.0446
463,4598.640483,10548.346246,8469.848406,23616.835134,0.1947,0.4466,0.3586
464,4927.896599,9480.377577,9977.668086,24385.942262,0.2021,0.3888,0.4092
465,4092.675467,18278.768536,2829.804868,25201.248871,0.1624,0.7253,0.1123
466,2089.886723,21092.983610,548.197316,23731.067648,0.0881,0.8888,0.0231
467,858.993307,21126.503379,1601.322644,23586.819329,0.0364,0.8957,0.0679
468,5901.313400,16440.335664,3897.293393,26238.942457,0.2249,0.6266,0.1485
469,6151.417415,9480.377577,8497.076588,24128.871580,0.2549,0.3929,0.3522
470,2069.711467,19331.113296,1820.899324,23221.724087,0.0891,0.8325,0.0784
471,5406.996493,12111.260438,6941.429361,24459.686292,0.2211,0.4952,0.2838
472,4223.014932,7327.465093,12576.719412,24127.199437,0.1750,0.3037,0.5213
473,3931.013673,12276.414166,4634.758237,20842.186076,0.1886,0.5890,0.2224
474,1641.691823,12375.053479,10284.987617,24301.732919,0.0676,0.5092,0.4232
475,5242.298183,11545.661587,9320.874034,26108.833804,0.2008,0.4422,0.3570
476,1490.103873,3588.593375,15979.693910,21058.391158,0.0708,0.1704,0.7588
477,2049.694264,14538.767714,8833.085849,25421.547827,0.0806,0.5719,0.3475
478,1844.858385,21783.203856,1608.746614,25236.808854,0.0731,0.8632,0.0637
479,4299.156217,13351.752356,9505.186827,27156.095400,0.1583,0.4917,0.3500
480,1521.793933,20782.926137,1599.470166,23904.190235,0.0637,0.8694,0.0669
481,1018.647716,10808.717153,15924.518197,27751.883066,0.0367,0.3895,0.5738
482,1927.714353,13557.903650,7994.223806,23479.841809,0.0821,0.5774,0.3405
483,2680.079517,9292.431042,14833.939041,26806.449601,0.1000,0.3466,0.5534
484,6867.252598,9749.623876,8050.512928,24667.389402,0.2784,0.3952,0.3264
485,3727.992732,15243.370045,7211.392789,26182.755566,0.1424,0.5822,0.2754
486,2231.254459,19904.390567,4350.997060,26486.642086,0.0842,0.7515,0.1643
487,704.246133,2003.152380,21964.302829,24671.701341,0.0285,0.0812,0.8903
488,3266.464798,11401.344114,9859.667787,24527.476699,0.1332,0.4648,0.4020
489,1001.781050,17188.045205,6474.644361,24664.470616,0.0406,0.6969,0.2625
490,6837.148958,9480.377577,7923.900075,24241.426611,0.2820,0.3911,0.3269
491,1509.506126,22811.969774,1890.183859,26211.659759,0.0576,0.8703,0.0721
492,1255.946659,13446.802297,10170.309817,24873.058773,0.0505,0.5406,0.4089
493,4478.718229,15120.390005,1572.318987,21171.427220,0.2115,0.7142,0.0743
494,1869.226366,18940.594995,2267.155712,23076.977073,0.0810,0.8208,0.0982
495,2191.035687,11758.615298,8771.814264,22721.465248,0.0964,0.5175,0.3861
496,4067.515106,3680.872682,11523.724472,19272.112260,0.2111,0.1910,0.5979
497,2650.118378,10247.822153,11621.208785,24519.149315,0.1081,0.4180,0.4740
498,3036.205538,13214.326408,7611.213648,23861.745594,0.1272,0.5538,0.3190
499,5974.055887,10585.764284,10349.984868,26909.805039,0.2220,0.3934,0.3846
500,1807.041043,12254.429105,11354.005305,25415.475452,0.0711,0.4822,0.4467
