Region_Center_ID,Extra_Point_ID,MIP_Cost_With_Point,MIP_Cost_Base,Real_Increase,LP_Dual_Val,Gap_Percent
31,1,43626.9840,7243.6813,36383.3027,37227.3306,2.32%
31,2,43561.1897,7243.6813,36317.5084,36980.5406,1.83%
31,3,30427.3966,7243.6813,23183.7154,23195.8404,0.05%
31,4,26999.1439,7243.6813,19755.4626,19755.4626,0.00%
31,5,91107.4905,7243.6813,83863.8093,84554.2290,0.82%
31,6,78201.5812,7243.6813,70957.8999,71690.8123,1.03%
31,7,75905.7059,7243.6813,68662.0246,69376.4402,1.04%
31,8,72067.6138,7243.6813,64823.9325,65563.3650,1.14%
31,9,68462.0373,7243.6813,61218.3561,61835.2965,1.01%
31,10,48563.2721,7243.6813,41319.5909,41319.5909,0.00%
31,11,44472.6946,7243.6813,37229.0133,37945.0880,1.92%
31,12,37469.1165,7243.6813,30225.4352,30690.3312,1.54%
31,13,45538.3889,7243.6813,38294.7077,38400.0136,0.27%
31,14,34573.1222,7243.6813,27329.4409,27827.5776,1.82%
31,15,37178.6861,7243.6813,29935.0048,30046.5697,0.37%
31,16,36273.5297,7243.6813,29029.8484,29029.8484,0.00%
31,17,33851.4585,7243.6813,26607.7773,26619.9023,0.05%
31,18,30305.4702,7243.6813,23061.7890,23073.9140,0.05%
31,19,30763.6126,7243.6813,23519.9313,23532.0564,0.05%
31,20,28643.5272,7243.6813,21399.8459,21411.9710,0.06%
31,21,28680.0068,7243.6813,21436.3256,21448.4506,0.06%
31,22,28101.4744,7243.6813,20857.7931,20869.9182,0.06%
31,23,26836.1608,7243.6813,19592.4796,19664.4258,0.37%
31,24,25239.5112,7243.6813,17995.8299,18048.6585,0.29%
31,25,12561.5485,7243.6813,5317.8672,5935.9042,11.62%
31,26,27354.1818,7243.6813,20110.5005,20385.2264,1.37%
31,27,7243.6813,7243.6813,-0.0000,854.9975,0.00%
31,28,11236.7839,7243.6813,3993.1026,4351.8016,8.98%
31,29,7243.6813,7243.6813,-0.0000,455.3808,0.00%
31,30,7243.6813,7243.6813,-0.0000,475.5399,0.00%
31,31,7243.6813,7243.6813,-0.0000,447.0483,0.00%
31,32,16605.6571,7243.6813,9361.9758,10033.8085,7.18%
31,33,14918.2289,7243.6813,7674.5477,8349.2480,8.79%
31,34,14269.8582,7243.6813,7026.1769,7775.4864,10.66%
31,35,83383.3897,7243.6813,76139.7085,76877.6279,0.97%
31,36,76125.3804,7243.6813,68881.6991,69547.9054,0.97%
31,37,76806.5775,7243.6813,69562.8963,70266.5149,1.01%
31,38,70617.0202,7243.6813,63373.3389,63983.7364,0.96%
31,39,63841.2305,7243.6813,56597.5492,57421.8368,1.46%
31,40,62668.8594,7243.6813,55425.1782,56236.2206,1.46%
31,41,55857.3270,7243.6813,48613.6457,49280.2524,1.37%
31,42,56980.0738,7243.6813,49736.3926,50461.0603,1.46%
31,43,51272.6431,7243.6813,44028.9618,44675.7580,1.47%
31,44,45927.2996,7243.6813,38683.6184,39327.7918,1.67%
31,45,45649.2460,7243.6813,38405.5647,39048.8966,1.68%
31,46,45537.1041,7243.6813,38293.4228,38935.5899,1.68%
31,47,45379.2663,7243.6813,38135.5850,38781.0197,1.69%
31,48,45000.4450,7243.6813,37756.7637,38068.9717,0.83%
31,49,52047.3319,7243.6813,44803.6507,45208.7938,0.90%
31,50,44303.5681,7243.6813,37059.8868,37746.3933,1.85%
31,51,44078.1409,7243.6813,36834.4596,37491.9680,1.79%
31,52,43604.4040,7243.6813,36360.7227,37026.8561,1.83%
31,53,30220.3009,7243.6813,22976.6196,23782.3051,3.51%
31,54,33710.7380,7243.6813,26467.0568,26479.1818,0.05%
31,55,32769.2317,7243.6813,25525.5504,25537.6755,0.05%
31,56,27961.4867,7243.6813,20717.8054,20729.9305,0.06%
31,57,26901.1506,7243.6813,19657.4693,19657.4693,0.00%
31,58,23059.8226,7243.6813,15816.1413,15846.9921,0.20%
31,59,26181.3219,7243.6813,18937.6406,19153.0831,1.14%
31,60,18960.4840,7243.6813,11716.8028,11991.5287,2.34%
31,61,17338.6027,7243.6813,10094.9214,10373.7531,2.76%
31,62,7243.6813,7243.6813,-0.0000,696.9969,0.00%
31,63,7243.6813,7243.6813,-0.0000,1086.6263,0.00%
31,64,7243.6813,7243.6813,-0.0000,235.9085,0.00%
31,65,7243.6813,7243.6813,-0.0000,235.9717,0.00%
31,66,14815.2229,7243.6813,7571.5417,8436.2497,11.42%
31,67,14894.8988,7243.6813,7651.2176,8207.5716,7.27%
31,68,10356.8542,7243.6813,3113.1729,3968.6303,27.48%
31,69,84050.8492,7243.6813,76807.1680,77619.9143,1.06%
31,70,83792.1693,7243.6813,76548.4880,77284.9026,0.96%
31,71,79284.1725,7243.6813,72040.4912,72877.7713,1.16%
31,72,79040.1977,7243.6813,71796.5165,72534.7723,1.03%
31,73,76835.2520,7243.6813,69591.5707,70247.5627,0.94%
31,74,68837.7527,7243.6813,61594.0715,62396.9879,1.30%
31,75,58253.1064,7243.6813,51009.4251,51514.4389,0.99%
31,76,55475.3103,7243.6813,48231.6290,48838.8996,1.26%
31,77,52400.5106,7243.6813,45156.8293,45557.0720,0.89%
31,78,44860.3622,7243.6813,37616.6809,38265.2232,1.72%
31,79,45667.6721,7243.6813,38423.9909,38549.0179,0.33%
31,80,35032.3975,7243.6813,27788.7163,28293.9493,1.82%
31,81,35947.2953,7243.6813,28703.6140,28840.0993,0.48%
31,82,33184.3667,7243.6813,25940.6855,25952.8105,0.05%
31,83,27994.0594,7243.6813,20750.3782,20750.3782,0.00%
31,84,27115.0154,7243.6813,19871.3341,19883.4592,0.06%
31,85,18599.7655,7243.6813,11356.0842,11829.1595,4.17%
31,86,27519.4415,7243.6813,20275.7602,20275.7602,0.00%
31,87,25889.5497,7243.6813,18645.8685,18645.8685,0.00%
31,88,26444.6165,7243.6813,19200.9352,19200.9352,0.00%
31,89,30483.7324,7243.6813,23240.0511,23468.6502,0.98%
31,90,21130.5073,7243.6813,13886.8260,13994.6325,0.78%
31,91,12442.8368,7243.6813,5199.1556,5853.9939,12.60%
31,92,23326.3173,7243.6813,16082.6360,16344.1808,1.63%
31,93,9693.3270,7243.6813,2449.6458,2961.2663,20.89%
31,94,7243.6813,7243.6813,-0.0000,1189.2588,0.00%
31,95,7243.6813,7243.6813,-0.0000,3241.6434,0.00%
31,96,100224.1245,7243.6813,92980.4432,93291.4079,0.33%
31,97,84202.1419,7243.6813,76958.4606,77771.7258,1.06%
31,98,84666.4488,7243.6813,77422.7675,78097.2924,0.87%
31,99,83720.7041,7243.6813,76477.0228,77292.3736,1.07%
31,100,81115.5179,7243.6813,73871.8367,74465.8271,0.80%
96,1,60020.7166,27398.1831,32622.5335,33309.2580,2.11%
96,2,60049.6083,27398.1831,32651.4252,33289.5582,1.95%
96,3,77607.8766,27398.1831,50209.6935,52124.2255,3.81%
96,4,82962.7773,27398.1831,55564.5942,57518.1911,3.52%
96,5,27398.1831,27398.1831,0.0000,5103.9885,0.00%
96,6,28359.5495,27398.1831,961.3665,4064.7960,322.81%
96,7,29324.7674,27398.1831,1926.5843,4191.6819,117.57%
96,8,32916.7275,27398.1831,5518.5444,8046.6808,45.81%
96,9,36186.4456,27398.1831,8788.2625,10982.2277,24.96%
96,10,62463.4557,27398.1831,35065.2726,37293.1780,6.35%
96,11,62505.1083,27398.1831,35106.9252,37316.4288,6.29%
96,12,68173.2368,27398.1831,40775.0537,42040.4736,3.10%
96,13,65995.1040,27398.1831,38596.9209,40928.7228,6.04%
96,14,71260.2296,27398.1831,43862.0465,47363.2477,7.98%
96,15,71554.3854,27398.1831,44156.2023,46340.6874,4.95%
96,16,72084.7150,27398.1831,44686.5319,46806.1379,4.74%
96,17,75202.5619,27398.1831,47804.3788,50817.1867,6.30%
96,18,77762.9201,27398.1831,50364.7370,53571.9442,6.37%
96,19,78090.5904,27398.1831,50692.4073,52687.6491,3.94%
96,20,81300.9272,27398.1831,53902.7441,55909.1460,3.72%
96,21,81357.2873,27398.1831,53959.1042,55972.3923,3.73%
96,22,81451.3783,27398.1831,54053.1952,56017.4733,3.63%
96,23,85783.8789,27398.1831,58385.6958,60455.1113,3.54%
96,24,86180.8820,27398.1831,58782.6989,60745.2975,3.34%
96,25,91014.7600,27398.1831,63616.5770,64158.7555,0.85%
96,26,90781.2588,27398.1831,63383.0757,65602.4686,3.50%
96,27,97752.2938,27398.1831,70354.1107,70895.5970,0.77%
96,28,99927.3219,27398.1831,72529.1388,73307.0702,1.07%
96,29,98816.7903,27398.1831,71418.6072,71919.0381,0.70%
96,30,98878.1262,27398.1831,71479.9431,71983.3818,0.70%
96,31,99756.7731,27398.1831,72358.5900,72847.2649,0.68%
96,32,98177.8713,27398.1831,70779.6882,71151.8470,0.53%
96,33,100884.0441,27398.1831,73485.8610,73767.4169,0.38%
96,34,101135.3641,27398.1831,73737.1810,73981.6001,0.33%
96,35,27398.1831,27398.1831,0.0000,3132.7601,0.00%
96,36,29034.7264,27398.1831,1636.5433,3454.0460,111.06%
96,37,28577.9493,27398.1831,1179.7662,4675.6386,296.32%
96,38,34710.7003,27398.1831,7312.5172,9629.5863,31.69%
96,39,40526.9017,27398.1831,13128.7186,14514.1637,10.55%
96,40,41859.0680,27398.1831,14460.8850,15933.7193,10.18%
96,41,47884.9452,27398.1831,20486.7621,21231.9534,3.64%
96,42,52702.1135,27398.1831,25303.9304,28200.2628,11.45%
96,43,55369.8636,27398.1831,27971.6805,30350.3493,8.50%
96,44,57783.3598,27398.1831,30385.1767,31137.2140,2.48%
96,45,58061.9865,27398.1831,30663.8034,31416.1673,2.45%
96,46,58178.6230,27398.1831,30780.4399,31536.9093,2.46%
96,47,58317.9424,27398.1831,30919.7593,31658.3385,2.39%
96,48,58689.3305,27398.1831,31291.1474,32022.2010,2.34%
96,49,58329.3625,27398.1831,30931.1794,33709.9639,8.98%
96,50,61083.5155,27398.1831,33685.3324,36901.3487,9.55%
96,51,61537.7003,27398.1831,34139.5172,36088.7629,5.71%
96,52,61889.6134,27398.1831,34491.4303,36402.5668,5.54%
96,53,75931.9805,27398.1831,48533.7974,49719.8435,2.44%
96,54,75099.5634,27398.1831,47701.3803,49780.9798,4.36%
96,55,76890.5756,27398.1831,49492.3925,51612.9869,4.28%
96,56,81550.7855,27398.1831,54152.6024,56109.8446,3.61%
96,57,83394.2136,27398.1831,55996.0305,57964.8239,3.52%
96,58,86965.0879,27398.1831,59566.9048,63068.1060,5.88%
96,59,87833.0808,27398.1831,60434.8977,62521.1742,3.45%
96,60,92679.2964,27398.1831,65281.1133,68782.3145,5.36%
96,61,93350.5081,27398.1831,65952.3250,66291.4122,0.51%
96,62,97224.3332,27398.1831,69826.1501,70367.4382,0.78%
96,63,96965.6628,27398.1831,69567.4797,70012.0006,0.64%
96,64,99182.6015,27398.1831,71784.4184,72253.4976,0.65%
96,65,99235.0857,27398.1831,71836.9026,72302.1891,0.65%
96,66,99103.0604,27398.1831,71704.8773,71981.6978,0.39%
96,67,100342.3766,27398.1831,72944.1935,73226.5695,0.39%
96,68,100973.4261,27398.1831,73575.2430,73742.5801,0.23%
96,69,27398.1831,27398.1831,0.0000,2299.0709,0.00%
96,70,27398.1831,27398.1831,0.0000,3560.1430,0.00%
96,71,27398.1831,27398.1831,0.0000,3364.3200,0.00%
96,72,28107.4159,27398.1831,709.2328,4074.5645,474.50%
96,73,28697.9089,27398.1831,1299.7258,3745.9442,188.21%
96,74,36541.9705,27398.1831,9143.7874,11274.1366,23.30%
96,75,45623.4483,27398.1831,18225.2652,19138.7646,5.01%
96,76,48360.0999,27398.1831,20961.9168,21073.2752,0.53%
96,77,58171.7873,27398.1831,30773.6042,33022.9139,7.31%
96,78,58816.0941,27398.1831,31417.9110,32135.2528,2.28%
96,79,66322.5859,27398.1831,38924.4028,41211.3114,5.88%
96,80,70804.6388,27398.1831,43406.4557,46907.6569,8.07%
96,81,73157.6910,27398.1831,45759.5079,48700.1753,6.43%
96,82,75743.3275,27398.1831,48345.1444,51390.1438,6.30%
96,83,82255.7705,27398.1831,54857.5874,56860.6082,3.65%
96,84,82413.4791,27398.1831,55015.2960,56946.8482,3.51%
96,85,85456.2279,27398.1831,58058.0448,58768.4869,1.22%
96,86,82874.8000,27398.1831,55476.6169,57471.6720,3.60%
96,87,83609.9830,27398.1831,56211.7999,58102.8255,3.36%
96,88,83671.7317,27398.1831,56273.5486,58217.3857,3.45%
96,89,86658.9424,27398.1831,59260.7593,61615.8730,3.97%
96,90,88947.7470,27398.1831,61549.5639,65050.7651,5.69%
96,91,91105.9124,27398.1831,63707.7293,64163.2885,0.72%
96,92,89840.9879,27398.1831,62442.8048,64385.6745,3.11%
96,93,96328.2098,27398.1831,68930.0267,69604.6992,0.98%
96,94,98453.6761,27398.1831,71055.4930,71456.7665,0.56%
96,95,102807.5569,27398.1831,75409.3738,75852.1732,0.59%
96,96,27398.1831,27398.1831,0.0000,14275.8769,0.00%
96,97,27398.1831,27398.1831,0.0000,2416.2462,0.00%
96,98,27398.1831,27398.1831,0.0000,2189.5315,0.00%
96,99,27398.1831,27398.1831,0.0000,1912.8317,0.00%
96,100,27398.1831,27398.1831,0.0000,5436.9619,0.00%
79,1,29895.8022,20894.6693,9001.1329,10864.3346,20.70%
79,2,29477.3161,20894.6693,8582.6468,10445.6984,21.71%
79,3,26021.4567,20894.6693,5126.7874,11114.0975,116.78%
79,4,30951.3591,20894.6693,10056.6898,16254.5520,61.63%
79,5,63182.6924,20894.6693,42288.0231,46189.4810,9.23%
79,6,49819.3868,20894.6693,28924.7175,32922.1942,13.82%
79,7,48222.1441,20894.6693,27327.4748,31307.4473,14.56%
79,8,43975.6027,20894.6693,23080.9334,27055.4304,17.22%
79,9,40566.1183,20894.6693,19671.4490,23598.1919,19.96%
79,10,20894.6693,20894.6693,0.0000,4247.1193,0.00%
79,11,20894.6693,20894.6693,0.0000,1832.1366,0.00%
79,12,36000.3527,20894.6693,15105.6834,15547.6523,2.93%
79,13,20894.6693,20894.6693,0.0000,1014.3845,0.00%
79,14,22577.1222,20894.6693,1682.4529,4026.1729,139.30%
79,15,20894.6693,20894.6693,0.0000,7262.1489,0.00%
79,16,20894.6693,20894.6693,0.0000,7650.8718,0.00%
79,17,22940.2867,20894.6693,2045.6174,8265.5156,304.06%
79,18,26164.4717,20894.6693,5269.8024,11269.6252,113.85%
79,19,26095.3519,20894.6693,5200.6826,11354.1612,118.32%
79,20,29168.7596,20894.6693,8274.0903,14490.1740,75.13%
79,21,29206.2052,20894.6693,8311.5359,14532.8614,74.85%
79,22,29443.4384,20894.6693,8548.7690,14737.1873,72.39%
79,23,33233.0510,20894.6693,12338.3817,18335.0022,48.60%
79,24,34028.5886,20894.6693,13133.9192,19295.1885,46.91%
79,25,43657.0643,20894.6693,22762.3950,28342.3909,24.51%
79,26,37761.2271,20894.6693,16866.5578,22824.8546,35.33%
79,27,49763.6756,20894.6693,28869.0063,34047.1157,17.94%
79,28,53433.5831,20894.6693,32538.9138,38137.7727,17.21%
79,29,50487.3440,20894.6693,29592.6747,34650.2931,17.09%
79,30,50563.7044,20894.6693,29669.0350,34726.6535,17.05%
79,31,51293.6723,20894.6693,30399.0030,35456.6214,16.64%
79,32,46731.7432,20894.6693,25837.0739,31902.5183,23.48%
79,33,49663.7633,20894.6693,28769.0940,34735.3062,20.74%
79,34,50030.1920,20894.6693,29135.5227,35048.9021,20.30%
79,35,54580.8254,20894.6693,33686.1561,37587.6140,11.58%
79,36,49909.3380,20894.6693,29014.6687,32933.6881,13.51%
79,37,49369.8618,20894.6693,28475.1925,32448.2634,13.95%
79,38,42094.9172,20894.6693,21200.2479,25186.0762,18.80%
79,39,40780.1097,20894.6693,19885.4404,24023.7296,20.81%
79,40,40421.1456,20894.6693,19526.4763,23620.9541,20.97%
79,41,33969.0285,20894.6693,13074.3592,16594.6862,26.93%
79,42,25647.0865,20894.6693,4752.4172,8653.8751,82.09%
79,43,22730.3343,20894.6693,1835.6650,4897.4075,166.79%
79,44,31166.9156,20894.6693,10272.2463,12128.3932,18.07%
79,45,31063.6465,20894.6693,10168.9772,12028.2551,18.28%
79,46,31053.3371,20894.6693,10158.6678,12019.1194,18.31%
79,47,30860.7230,20894.6693,9966.0537,11827.5268,18.68%
79,48,30670.0637,20894.6693,9775.3944,11639.3300,19.07%
79,49,20894.6693,20894.6693,0.0000,6094.7331,0.00%
79,50,21473.5095,20894.6693,578.8402,2644.5896,356.88%
79,51,20894.6693,20894.6693,0.0000,3092.7337,0.00%
79,52,21008.7830,20894.6693,114.1136,2671.3298,2240.94%
79,53,38564.4953,20894.6693,17669.8260,18336.5270,3.77%
79,54,22931.6890,20894.6693,2037.0197,8196.2172,302.36%
79,55,24575.5026,20894.6693,3680.8333,9954.0932,170.43%
79,56,29563.9912,20894.6693,8669.3219,14854.0658,71.34%
79,57,31328.9455,20894.6693,10434.2762,16644.9512,59.52%
79,58,35281.0011,20894.6693,14386.3318,20532.6010,42.72%
79,59,35171.3753,20894.6693,14276.7060,20192.5394,41.44%
79,60,41164.2724,20894.6693,20269.6031,26341.8195,29.96%
79,61,42090.2395,20894.6693,21195.5702,27128.8465,27.99%
79,62,49274.2647,20894.6693,28379.5954,33582.3597,18.33%
79,63,48409.0061,20894.6693,27514.3368,32571.9553,18.38%
79,64,50633.8430,20894.6693,29739.1737,34796.7921,17.01%
79,65,50659.7774,20894.6693,29765.1081,34822.7265,16.99%
79,66,47928.1172,20894.6693,27033.4478,32966.5688,21.95%
79,67,49128.2468,20894.6693,28233.5775,34193.5769,21.11%
79,68,50729.4002,20894.6693,29834.7308,35378.6172,18.58%
79,69,58546.4733,20894.6693,37651.8040,41591.0353,10.46%
79,70,55008.6669,20894.6693,34113.9975,38015.4555,11.44%
79,71,53419.9112,20894.6693,32525.2418,36467.8104,12.12%
79,72,50460.0280,20894.6693,29565.3587,33566.7391,13.53%
79,73,50874.3225,20894.6693,29979.6531,33957.1658,13.27%
79,74,45526.4300,20894.6693,24631.7606,28563.1874,15.96%
79,75,35981.7728,20894.6693,15087.1035,18876.5008,25.12%
79,76,30839.6103,20894.6693,9944.9410,13766.3011,38.43%
79,77,20894.6693,20894.6693,0.0000,6339.0595,0.00%
79,78,30516.0555,20894.6693,9621.3862,11485.8668,19.38%
79,79,20894.6693,20894.6693,0.0000,1253.0411,0.00%
79,80,22329.8692,20894.6693,1435.1999,3970.5089,176.65%
79,81,20894.6693,20894.6693,0.0000,8335.0309,0.00%
79,82,23558.1566,20894.6693,2663.4873,8845.1339,232.09%
79,83,30117.3174,20894.6693,9222.6481,15444.8784,67.47%
79,84,30491.1758,20894.6693,9596.5065,15774.5937,64.38%
79,85,40320.3564,20894.6693,19425.6871,24895.3218,28.16%
79,86,30745.4940,20894.6693,9850.8247,16070.8115,63.14%
79,87,31799.8201,20894.6693,10905.1508,17071.9923,56.55%
79,88,31675.0955,20894.6693,10780.4261,16978.9556,57.50%
79,89,33545.7260,20894.6693,12651.0567,18649.7621,47.42%
79,90,37397.3174,20894.6693,16502.6481,22570.8765,36.77%
79,91,43118.0312,20894.6693,22223.3619,27578.4277,24.10%
79,92,37627.4482,20894.6693,16732.7789,22828.8421,36.43%
79,93,49391.3612,20894.6693,28496.6919,34050.8973,19.49%
79,94,49540.0825,20894.6693,28645.4132,33703.0316,17.66%
79,95,53903.8485,20894.6693,33009.1792,38083.6300,15.37%
79,96,73077.9046,20894.6693,52183.2353,55395.9407,6.16%
79,97,58669.6068,20894.6693,37774.9375,41703.2135,10.40%
79,98,57515.2185,20894.6693,36620.5492,40522.0071,10.65%
79,99,58161.8327,20894.6693,37267.1633,41197.8676,10.55%
79,100,52302.7036,20894.6693,31408.0343,35309.4922,12.42%
44,1,14596.9894,14596.9894,-0.0000,1397.1321,0.00%
44,2,14596.9894,14596.9894,-0.0000,1586.5222,0.00%
44,3,33834.3091,14596.9894,19237.3197,21821.4699,13.43%
44,4,39091.9842,14596.9894,24494.9948,26941.0015,9.99%
44,5,48187.8052,14596.9894,33590.8158,42059.7997,25.21%
44,6,35404.2066,14596.9894,20807.2173,29557.4350,42.05%
44,7,33034.3968,14596.9894,18437.4074,27062.6586,46.78%
44,8,29384.8563,14596.9894,14787.8670,23652.5728,59.95%
44,9,25922.3787,14596.9894,11325.3893,20225.0183,78.58%
44,10,26619.8944,14596.9894,12022.9051,18342.9431,52.57%
44,11,22551.5518,14596.9894,7954.5625,12633.7312,58.82%
44,12,24306.0565,14596.9894,9709.0672,10876.2236,12.02%
44,13,28340.1649,14596.9894,13743.1756,18662.2272,35.79%
44,14,27369.2071,14596.9894,12772.2178,15413.5683,20.68%
44,15,29473.0315,14596.9894,14876.0421,17641.3196,18.59%
44,16,29621.2539,14596.9894,15024.2645,17523.4224,16.63%
44,17,32363.8541,14596.9894,17766.8648,20309.3089,14.31%
44,18,33980.3146,14596.9894,19383.3253,21959.2476,13.29%
44,19,34592.9878,14596.9894,19995.9985,22733.3842,13.69%
44,20,37683.0513,14596.9894,23086.0619,25700.4504,11.32%
44,21,37762.1094,14596.9894,23165.1201,25791.4898,11.34%
44,22,37675.9676,14596.9894,23078.9782,25600.7246,10.93%
44,23,42215.7897,14596.9894,27618.8003,30198.4348,9.34%
44,24,42235.4460,14596.9894,27638.4567,30004.4595,8.56%
44,25,45467.7585,14596.9894,30870.7692,32238.9757,4.43%
44,26,47594.5871,14596.9894,32997.5977,35714.3450,8.23%
44,27,52209.4947,14596.9894,37612.5053,38975.9948,3.63%
44,28,54409.5671,14596.9894,39812.5777,41177.6279,3.43%
44,29,53266.6653,14596.9894,38669.6759,40003.2064,3.45%
44,30,53328.4376,14596.9894,38731.4482,40067.1723,3.45%
44,31,54205.9615,14596.9894,39608.9721,40933.5944,3.34%
44,32,53275.7749,14596.9894,38678.7855,40437.3985,4.55%
44,33,55800.0823,14596.9894,41203.0930,42715.5317,3.67%
44,34,55990.2360,14596.9894,41393.2466,42858.9702,3.54%
44,35,40588.7198,14596.9894,25991.7304,34744.9889,33.68%
44,36,33361.2802,14596.9894,18764.2908,27336.8535,45.69%
44,37,33913.3475,14596.9894,19316.3582,27859.0267,44.23%
44,38,28209.5456,14596.9894,13612.5562,22680.3417,66.61%
44,39,21952.5257,14596.9894,7355.5363,16562.3896,125.17%
44,40,21275.5292,14596.9894,6678.5399,16102.7613,141.11%
44,41,14596.9894,14596.9894,-0.0000,10252.4202,0.00%
44,42,24338.4077,14596.9894,9741.4183,18183.9630,86.67%
44,43,20080.3889,14596.9894,5483.3995,13088.1367,138.69%
44,44,14596.9894,14596.9894,-0.0000,278.7370,0.00%
44,45,14596.9894,14596.9894,-0.0000,1.7609,0.00%
44,46,14596.9894,14596.9894,-0.0000,121.0229,0.00%
44,47,14596.9894,14596.9894,-0.0000,89.5844,0.00%
44,48,14596.9894,14596.9894,-0.0000,290.0762,0.00%
44,49,25076.5291,14596.9894,10479.5397,18211.1022,73.78%
44,50,19893.3937,14596.9894,5296.4044,9736.5238,83.83%
44,51,20429.5237,14596.9894,5832.5343,10298.3195,76.57%
44,52,20442.5850,14596.9894,5845.5956,9719.8728,66.28%
44,53,31380.5197,14596.9894,16783.5304,18047.7280,7.53%
44,54,32155.7735,14596.9894,17558.7841,20123.2286,14.60%
44,55,33983.5883,14596.9894,19386.5989,21993.6009,13.45%
44,56,37746.6436,14596.9894,23149.6542,25653.2804,10.81%
44,57,39559.6020,14596.9894,24962.6127,27424.0531,9.86%
44,58,42584.8682,14596.9894,27987.8788,30036.1167,7.32%
44,59,44256.1410,14596.9894,29659.1517,32209.6790,8.60%
44,60,47946.5236,14596.9894,33349.5343,35132.2330,5.35%
44,61,48421.4165,14596.9894,33824.4271,35471.0599,4.87%
44,62,51681.1419,14596.9894,37084.1525,38447.7927,3.68%
44,63,51412.5876,14596.9894,36815.5982,38162.9347,3.66%
44,64,53630.3213,14596.9894,39033.3319,40356.2613,3.39%
44,65,53682.7654,14596.9894,39085.7760,40410.9095,3.39%
44,66,54019.9726,14596.9894,39422.9832,40940.4573,3.85%
44,67,55262.4142,14596.9894,40665.4249,42182.1302,3.73%
44,68,55557.1834,14596.9894,40960.1941,42442.7001,3.62%
44,69,41651.3248,14596.9894,27054.3354,35825.2469,32.42%
44,70,40985.7269,14596.9894,26388.7376,35130.5218,33.13%
44,71,36667.2245,14596.9894,22070.2351,30749.1094,39.32%
44,72,36274.4355,14596.9894,21677.4462,30459.6959,40.51%
44,73,34145.9822,14596.9894,19548.9929,28185.2152,44.18%
44,74,27053.3480,14596.9894,12456.3587,21587.6976,73.31%
44,75,16622.7550,14596.9894,2025.7656,11628.4328,474.03%
44,76,14596.9894,14596.9894,-0.0000,10846.4877,0.00%
44,77,25269.7826,14596.9894,10672.7932,18355.6873,71.99%
44,78,14596.9894,14596.9894,-0.0000,175.4220,0.00%
44,79,28841.6553,14596.9894,14244.6659,19195.6496,34.76%
44,80,26995.0837,14596.9894,12398.0943,14941.4801,20.51%
44,81,30841.7909,14596.9894,16244.8015,18807.4338,15.78%
44,82,32723.8611,14596.9894,18126.8717,20728.3711,14.35%
44,83,38584.7260,14596.9894,23987.7367,26557.7769,10.71%
44,84,38488.1726,14596.9894,23891.1832,26312.2866,10.13%
44,85,39892.0842,14596.9894,25295.0949,26666.0346,5.42%
44,86,39150.6767,14596.9894,24553.6874,27084.9977,10.31%
44,87,39512.1873,14596.9894,24915.1979,27219.5862,9.25%
44,88,39743.3739,14596.9894,25146.3846,27550.2235,9.56%
44,89,44180.9407,14596.9894,29583.9513,32293.8592,9.16%
44,90,44358.2479,14596.9894,29761.2585,31657.0593,6.37%
44,91,45549.2716,14596.9894,30952.2822,32293.1553,4.33%
44,92,45740.3673,14596.9894,31143.3780,33334.1420,7.03%
44,93,50777.0914,14596.9894,36180.1020,37556.1716,3.80%
44,94,52906.9129,14596.9894,38309.9236,39672.7929,3.56%
44,95,57257.6772,14596.9894,42660.6878,44005.7699,3.15%
44,96,57473.6417,14596.9894,42876.6523,51437.4777,19.97%
44,97,41794.2492,14596.9894,27197.2599,35964.0356,32.23%
44,98,41808.9298,14596.9894,27211.9404,35685.1933,31.14%
44,99,41293.6387,14596.9894,26696.6493,35457.0279,32.81%
44,100,38369.3106,14596.9894,23772.3213,32570.1083,37.01%
90,1,39883.7846,13445.4884,26438.2962,28095.8785,6.27%
90,2,39613.6092,13445.4884,26168.1208,27838.5706,6.38%
90,3,19120.0552,13445.4884,5674.5668,7309.3677,28.81%
90,4,13979.0975,13445.4884,533.6091,2113.2389,296.03%
90,5,84141.2890,13445.4884,70695.8007,72267.3905,2.22%
90,6,70719.1006,13445.4884,57273.6122,58826.9626,2.71%
90,7,68861.3491,13445.4884,55415.8607,57016.4654,2.89%
90,8,64648.8002,13445.4884,51203.3118,52781.5154,3.08%
90,9,61057.9071,13445.4884,47612.4187,49205.0261,3.34%
90,10,36589.2698,13445.4884,23143.7814,24589.7327,6.25%
90,11,34444.7843,13445.4884,20999.2959,22512.9781,7.21%
90,12,39070.8644,13445.4884,25625.3760,27139.0582,5.91%
90,13,33065.7065,13445.4884,19620.2181,20995.3351,7.01%
90,14,25629.2686,13445.4884,12183.7803,13899.5268,14.08%
90,15,25495.7959,13445.4884,12050.3075,13563.9896,12.56%
90,16,24826.9081,13445.4884,11381.4198,12895.1019,13.30%
90,17,21747.2969,13445.4884,8301.8085,9815.4906,18.23%
90,18,18964.9054,13445.4884,5519.4170,7154.4888,29.62%
90,19,18731.3221,13445.4884,5285.8337,6839.3353,29.39%
90,20,15670.8326,13445.4884,2225.3442,3739.0264,68.02%
90,21,15625.7914,13445.4884,2180.3030,3693.9852,69.43%
90,22,15384.2508,13445.4884,1938.7625,3460.9845,78.52%
90,23,13445.4884,13445.4884,0.0000,953.3053,0.00%
