InstanceName,NumUnits,NumRegions,RSD,r,gamma,Scenarios,UseScenarioGeneration,Runtime(s),Objective,OutOfSamplePerformance
2DU60-05-11.dat,60,4,0.250,0.3,0.2,500,true,0.284,5083.4759,0.9980
2DU60-05-11.dat,60,4,0.250,0.3,0.2,1000,true,0.286,5083.4759,0.9980
2DU60-05-11.dat,60,4,0.250,0.3,0.2,5000,true,0.278,5179.6618,0.9190
2DU60-05-11.dat,60,4,0.250,0.3,0.1,500,true,0.261,5083.4759,0.9980
2DU60-05-11.dat,60,4,0.250,0.3,0.1,1000,true,0.275,5083.4759,0.9980
2DU60-05-11.dat,60,4,0.250,0.3,0.1,5000,true,0.292,5179.6618,0.9190
2DU60-05-11.dat,60,4,0.500,0.1,0.3,500,true,600.327,-1.0000,0.2870
2DU60-05-11.dat,60,4,0.500,0.1,0.3,1000,true,600.456,-1.0000,0.2800
2DU60-05-11.dat,60,4,0.500,0.1,0.3,5000,true,600.304,-1.0000,0.3210
2DU60-05-11.dat,60,4,0.500,0.1,0.2,500,true,600.368,-1.0000,0.2870
2DU60-05-11.dat,60,4,0.500,0.1,0.2,1000,true,600.424,-1.0000,0.2800
2DU60-05-11.dat,60,4,0.500,0.1,0.2,5000,true,600.323,-1.0000,0.3210
2DU60-05-11.dat,60,4,0.500,0.1,0.1,500,true,600.330,-1.0000,0.2870
2DU60-05-11.dat,60,4,0.500,0.1,0.1,1000,true,600.402,-1.0000,0.2800
2DU60-05-11.dat,60,4,0.500,0.1,0.1,5000,true,600.317,-1.0000,0.3210
2DU60-05-11.dat,60,4,0.500,0.2,0.3,500,true,0.625,5122.9362,0.7220
2DU60-05-11.dat,60,4,0.500,0.2,0.3,1000,true,0.261,5136.9906,0.7250
2DU60-05-11.dat,60,4,0.500,0.2,0.3,5000,true,1.063,5285.1388,0.6520
2DU60-05-11.dat,60,4,0.500,0.2,0.2,500,true,1.423,5133.7462,0.8050
2DU60-05-11.dat,60,4,0.500,0.2,0.2,1000,true,0.251,5206.3675,0.7950
2DU60-05-11.dat,60,4,0.500,0.2,0.2,5000,true,1.271,5377.0984,0.8050
2DU60-05-11.dat,60,4,0.500,0.2,0.1,500,true,3.463,5333.8551,0.8490
2DU60-05-11.dat,60,4,0.500,0.2,0.1,1000,true,600.296,-1.0000,0.8120
2DU60-05-4.dat,60,4,0.125,0.1,0.3,1000,true,4.019,6006.8483,0.7590
2DU60-05-4.dat,60,4,0.125,0.1,0.3,5000,true,0.217,6036.2566,0.8830
2DU60-05-4.dat,60,4,0.125,0.1,0.2,500,true,0.347,6036.2566,0.8830
2DU60-05-4.dat,60,4,0.125,0.1,0.2,1000,true,0.324,6036.2566,0.8830
2DU60-05-4.dat,60,4,0.125,0.1,0.2,5000,true,0.451,6036.2566,0.8830
2DU60-05-4.dat,60,4,0.125,0.1,0.1,500,true,0.250,6056.8567,0.8750
2DU60-05-4.dat,60,4,0.125,0.1,0.1,1000,true,0.257,6056.8567,0.8750
2DU60-05-4.dat,60,4,0.125,0.1,0.1,5000,true,0.332,6036.2566,0.8830
2DU60-05-4.dat,60,4,0.125,0.2,0.3,500,true,0.331,5923.9725,0.9810
2DU60-05-4.dat,60,4,0.125,0.2,0.3,1000,true,0.355,5923.9725,0.9810
2DU60-05-4.dat,60,4,0.125,0.2,0.3,5000,true,0.379,5923.9725,0.9810
2DU60-05-4.dat,60,4,0.125,0.2,0.2,500,true,0.457,5923.9725,0.9810
2DU60-05-4.dat,60,4,0.125,0.2,0.2,1000,true,0.337,5923.9725,0.9810
2DU60-05-4.dat,60,4,0.125,0.2,0.2,5000,true,0.449,5923.9725,0.9810
2DU60-05-4.dat,60,4,0.125,0.2,0.1,500,true,0.331,5923.9725,0.9810
2DU60-05-4.dat,60,4,0.125,0.2,0.1,1000,true,0.389,5923.9725,0.9810
2DU60-05-4.dat,60,4,0.125,0.2,0.1,5000,true,0.379,5923.9725,0.9810
2DU60-05-4.dat,60,4,0.125,0.3,0.3,500,true,0.300,5885.8100,0.8540
2DU60-05-4.dat,60,4,0.125,0.3,0.3,1000,true,0.176,5885.8100,0.8540
2DU60-05-4.dat,60,4,0.125,0.3,0.3,5000,true,0.094,5885.8100,0.8540
2DU60-05-4.dat,60,4,0.125,0.3,0.2,500,true,0.098,5885.8100,0.8540
2DU60-05-4.dat,60,4,0.125,0.3,0.2,1000,true,0.083,5885.8100,0.8540
2DU60-05-4.dat,60,4,0.125,0.3,0.2,5000,true,0.106,5885.8100,0.8540
2DU60-05-4.dat,60,4,0.125,0.3,0.1,500,true,0.104,5885.8100,0.8540
2DU60-05-4.dat,60,4,0.125,0.3,0.1,1000,true,0.088,5885.8100,0.8540
2DU60-05-4.dat,60,4,0.125,0.3,0.1,5000,true,0.104,5885.8100,0.8540
2DU60-05-4.dat,60,4,0.250,0.1,0.3,500,true,0.097,6039.5950,0.6520
2DU60-05-4.dat,60,4,0.250,0.1,0.3,1000,true,0.098,6084.9612,0.6520
2DU60-05-4.dat,60,4,0.250,0.1,0.3,5000,true,0.096,6039.5950,0.6520
2DU60-05-4.dat,60,4,0.250,0.1,0.2,500,true,1.713,6339.3635,0.6520
2DU60-05-4.dat,60,4,0.250,0.1,0.2,1000,true,407.122,6718.8338,0.8510
2DU60-05-4.dat,60,4,0.250,0.1,0.2,5000,true,0.115,6060.9076,0.8800
2DU60-05-4.dat,60,4,0.250,0.1,0.1,500,true,3.450,6491.9378,0.8680
2DU60-05-4.dat,60,4,0.250,0.1,0.1,1000,true,302.093,6763.5895,0.8660
2DU60-05-4.dat,60,4,0.250,0.1,0.1,5000,true,0.115,6060.9076,0.8800
2DU60-05-4.dat,60,4,0.250,0.2,0.3,500,true,0.091,5961.4820,0.8700
2DU60-05-4.dat,60,4,0.250,0.2,0.3,1000,true,0.090,5961.4820,0.8700
2DU60-05-4.dat,60,4,0.250,0.2,0.3,5000,true,0.103,5961.4820,0.8700
2DU60-05-4.dat,60,4,0.250,0.2,0.2,500,true,0.087,5961.4820,0.8700
2DU60-05-4.dat,60,4,0.250,0.2,0.2,1000,true,0.088,5961.4820,0.8700
2DU60-05-4.dat,60,4,0.250,0.2,0.2,5000,true,0.079,5961.4820,0.8700
2DU60-05-4.dat,60,4,0.250,0.2,0.1,500,true,0.087,5978.7416,0.9800
2DU60-05-4.dat,60,4,0.250,0.2,0.1,1000,true,0.092,5961.4820,0.8700
2DU60-05-4.dat,60,4,0.250,0.2,0.1,5000,true,0.092,5961.4820,0.8700
2DU60-05-4.dat,60,4,0.250,0.3,0.3,500,true,0.115,5885.8100,0.6770
2DU60-05-4.dat,60,4,0.250,0.3,0.3,1000,true,0.101,5896.7785,0.9520
2DU60-05-4.dat,60,4,0.250,0.3,0.3,5000,true,0.090,5885.8100,0.6770
2DU60-05-4.dat,60,4,0.250,0.3,0.2,500,true,0.116,5896.7785,0.9520
2DU60-05-4.dat,60,4,0.250,0.3,0.2,1000,true,0.101,5896.7785,0.9520
2DU60-05-4.dat,60,4,0.250,0.3,0.2,5000,true,0.101,5896.7785,0.9520
2DU60-05-4.dat,60,4,0.250,0.3,0.1,500,true,0.099,5896.7785,0.9520
2DU60-05-4.dat,60,4,0.250,0.3,0.1,1000,true,0.101,5896.7785,0.9520
2DU60-05-4.dat,60,4,0.250,0.3,0.1,5000,true,0.095,5896.7785,0.9520
2DU60-05-4.dat,60,4,0.500,0.1,0.3,500,true,600.203,-1.0000,0.2710
2DU60-05-4.dat,60,4,0.500,0.1,0.3,1000,true,600.215,-1.0000,0.3410
2DU60-05-4.dat,60,4,0.500,0.2,0.3,1000,true,2.839,6106.5976,0.7140
2DU60-05-4.dat,60,4,0.500,0.2,0.3,5000,true,0.170,6095.0241,0.8070
2DU60-05-4.dat,60,4,0.500,0.2,0.2,500,true,10.670,5921.4336,0.8180
2DU60-05-4.dat,60,4,0.500,0.2,0.2,1000,true,0.204,6097.1100,0.8140
2DU60-05-4.dat,60,4,0.500,0.2,0.2,5000,true,0.143,6095.0241,0.8070
2DU60-05-4.dat,60,4,0.500,0.2,0.1,500,true,600.145,-1.0000,0.7790
2DU60-05-4.dat,60,4,0.500,0.2,0.1,1000,true,600.145,-1.0000,0.8560
2DU60-05-4.dat,60,4,0.500,0.2,0.1,5000,true,600.185,-1.0000,0.8750
2DU60-05-4.dat,60,4,0.500,0.3,0.3,500,true,0.394,5963.5656,0.7980
2DU60-05-4.dat,60,4,0.500,0.3,0.3,1000,true,0.126,5923.9725,0.8460
2DU60-05-4.dat,60,4,0.500,0.3,0.3,5000,true,0.102,5896.7785,0.7070
2DU60-05-4.dat,60,4,0.500,0.3,0.2,500,true,0.546,5798.2962,0.9210
2DU60-05-4.dat,60,4,0.500,0.3,0.2,1000,true,0.136,5923.9725,0.8460
2DU60-05-4.dat,60,4,0.500,0.3,0.2,5000,true,0.145,5923.9725,0.8460
2DU60-05-4.dat,60,4,0.500,0.3,0.1,500,true,1.923,5798.2962,0.9210
2DU60-05-4.dat,60,4,0.500,0.3,0.1,1000,true,0.140,5986.5983,0.8980
2DU60-05-4.dat,60,4,0.500,0.3,0.1,5000,true,0.137,6020.1746,0.9590
2DU60-05-10.dat,60,4,0.125,0.1,0.3,500,true,0.093,5284.3105,0.7630
2DU60-05-10.dat,60,4,0.125,0.1,0.3,1000,true,0.098,5284.3105,0.7630
2DU60-05-10.dat,60,4,0.125,0.1,0.3,5000,true,0.091,5352.3372,0.8810
2DU60-05-10.dat,60,4,0.125,0.1,0.2,500,true,0.095,5284.3105,0.7630
2DU60-05-10.dat,60,4,0.125,0.1,0.2,1000,true,0.096,5284.3105,0.7630
2DU60-05-10.dat,60,4,0.125,0.1,0.2,5000,true,0.075,5352.3372,0.8810
2DU60-05-10.dat,60,4,0.125,0.1,0.1,500,true,0.090,5284.3105,0.7630
2DU60-05-10.dat,60,4,0.125,0.1,0.1,1000,true,0.118,5368.6655,0.8780
2DU60-05-10.dat,60,4,0.125,0.1,0.1,5000,true,0.073,5352.3372,0.8810
2DU60-05-10.dat,60,4,0.125,0.2,0.3,500,true,0.095,5225.3112,0.9790
2DU60-05-10.dat,60,4,0.125,0.2,0.3,1000,true,0.104,5225.3112,0.9790
2DU60-05-10.dat,60,4,0.125,0.2,0.3,5000,true,0.091,5352.3372,1.0000
2DU60-05-10.dat,60,4,0.125,0.2,0.2,500,true,0.088,5225.3112,0.9790
2DU60-05-10.dat,60,4,0.125,0.2,0.2,1000,true,0.092,5225.3112,0.9790
2DU60-05-10.dat,60,4,0.125,0.2,0.2,5000,true,0.074,5352.3372,1.0000
2DU60-05-10.dat,60,4,0.125,0.2,0.1,500,true,0.098,5225.3112,0.9790
2DU60-05-10.dat,60,4,0.125,0.2,0.1,1000,true,0.094,5225.3112,0.9790
2DU60-05-10.dat,60,4,0.125,0.2,0.1,5000,true,0.088,5352.3372,1.0000
2DU60-05-10.dat,60,4,0.125,0.3,0.3,500,true,0.089,5190.9594,1.0000
2DU60-05-10.dat,60,4,0.125,0.3,0.3,1000,true,0.093,5190.9594,1.0000
2DU60-05-10.dat,60,4,0.125,0.3,0.3,5000,true,0.078,5352.3372,1.0000
2DU60-05-10.dat,60,4,0.125,0.3,0.2,500,true,0.089,5190.9594,1.0000
2DU60-05-10.dat,60,4,0.125,0.3,0.2,1000,true,0.094,5190.9594,1.0000
2DU60-05-10.dat,60,4,0.125,0.3,0.2,5000,true,0.076,5352.3372,1.0000
2DU60-05-10.dat,60,4,0.125,0.3,0.1,500,true,0.084,5190.9594,1.0000
2DU60-05-10.dat,60,4,0.125,0.3,0.1,1000,true,0.085,5190.9594,1.0000
2DU60-05-10.dat,60,4,0.125,0.3,0.1,5000,true,0.073,5352.3372,1.0000
2DU60-05-10.dat,60,4,0.250,0.1,0.3,500,true,0.154,5350.1541,0.8710
2DU60-05-10.dat,60,4,0.250,0.1,0.3,1000,true,0.113,5357.2127,0.6530
2DU60-05-10.dat,60,4,0.250,0.1,0.3,5000,true,0.117,5357.2127,0.6530
2DU60-05-10.dat,60,4,0.250,0.1,0.2,500,true,0.171,5350.1541,0.8710
2DU60-05-10.dat,60,4,0.250,0.1,0.2,1000,true,0.171,5398.6219,0.6840
2DU60-05-10.dat,60,4,0.250,0.1,0.2,5000,true,0.235,5426.6491,0.8700
2DU60-05-10.dat,60,4,0.250,0.1,0.1,500,true,0.162,5350.1541,0.8710
2DU60-05-10.dat,60,4,0.250,0.1,0.1,1000,true,0.225,5441.6008,0.8670
2DU60-05-10.dat,60,4,0.250,0.1,0.1,5000,true,0.111,5378.3607,0.8700
2DU60-05-10.dat,60,4,0.250,0.2,0.3,500,true,0.092,5249.4301,0.7600
2DU60-05-10.dat,60,4,0.250,0.2,0.3,1000,true,0.102,5249.4301,0.7600
2DU60-05-10.dat,60,4,0.250,0.2,0.3,5000,true,0.098,5352.3372,0.9910
2DU60-05-10.dat,60,4,0.250,0.2,0.2,500,true,0.100,5249.4301,0.7600
2DU60-05-10.dat,60,4,0.250,0.2,0.2,1000,true,0.099,5249.4301,0.7600
2DU60-05-10.dat,60,4,0.250,0.2,0.2,5000,true,0.097,5352.3372,0.9910
2DU60-05-10.dat,60,4,0.250,0.2,0.1,500,true,0.103,5249.9587,0.8640
2DU60-05-10.dat,60,4,0.250,0.2,0.1,1000,true,0.107,5283.7820,0.8800
2DU60-05-10.dat,60,4,0.250,0.2,0.1,5000,true,0.088,5352.3372,0.9910
2DU60-05-10.dat,60,4,0.250,0.3,0.3,500,true,0.099,5190.9594,0.9600
2DU60-05-10.dat,60,4,0.250,0.3,0.3,1000,true,0.095,5190.9594,0.9600
2DU60-05-10.dat,60,4,0.250,0.3,0.3,5000,true,0.094,5352.3372,1.0000
2DU60-05-10.dat,60,4,0.250,0.3,0.2,500,true,0.098,5190.9594,0.9600
2DU60-05-10.dat,60,4,0.250,0.3,0.2,1000,true,0.093,5190.9594,0.9600
2DU60-05-10.dat,60,4,0.250,0.3,0.2,5000,true,0.084,5352.3372,1.0000
2DU60-05-10.dat,60,4,0.250,0.3,0.1,500,true,0.098,5190.9594,0.9600
2DU60-05-10.dat,60,4,0.250,0.3,0.1,1000,true,0.094,5190.9594,0.9600
2DU60-05-10.dat,60,4,0.250,0.3,0.1,5000,true,0.099,5352.3372,1.0000
2DU60-05-10.dat,60,4,0.500,0.1,0.3,5000,true,602.221,-1.0000,0.2790
2DU60-05-10.dat,60,4,0.500,0.1,0.2,500,true,600.126,-1.0000,0.3200
2DU60-05-10.dat,60,4,0.500,0.1,0.2,1000,true,600.143,-1.0000,0.2910
2DU60-05-10.dat,60,4,0.500,0.1,0.2,5000,true,600.136,-1.0000,0.2790
2DU60-05-10.dat,60,4,0.500,0.1,0.1,500,true,600.117,-1.0000,0.3200
2DU60-05-10.dat,60,4,0.500,0.1,0.1,1000,true,600.126,-1.0000,0.2910
2DU60-05-10.dat,60,4,0.500,0.1,0.1,5000,true,600.141,-1.0000,0.2790
2DU60-05-10.dat,60,4,0.500,0.2,0.3,500,true,0.113,5290.4829,0.7930
2DU60-05-10.dat,60,4,0.500,0.2,0.3,1000,true,0.109,5306.8899,0.7680
2DU60-05-10.dat,60,4,0.500,0.2,0.3,5000,true,0.108,5298.4265,0.6690
2DU60-05-10.dat,60,4,0.500,0.2,0.2,500,true,0.117,5290.4829,0.7930
2DU60-05-10.dat,60,4,0.500,0.2,0.2,1000,true,0.167,5361.2377,0.8080
2DU60-05-10.dat,60,4,0.500,0.2,0.2,5000,true,0.235,5290.4829,0.7930
2DU60-05-10.dat,60,4,0.500,0.2,0.1,500,true,7.574,5687.1062,0.7500
2DU60-05-10.dat,60,4,0.500,0.2,0.1,1000,true,8.337,5687.0137,0.8140
2DU60-05-10.dat,60,4,0.500,0.2,0.1,5000,true,600.115,-1.0000,0.8370
2DU60-05-10.dat,60,4,0.500,0.3,0.3,500,true,0.098,5190.9594,0.7440
2DU60-05-10.dat,60,4,0.500,0.3,0.3,1000,true,0.106,5190.9594,0.7440
2DU60-05-10.dat,60,4,0.500,0.3,0.3,5000,true,0.099,5190.9594,0.7440
2DU60-05-10.dat,60,4,0.500,0.3,0.2,500,true,0.094,5225.3112,0.8540
2DU60-05-10.dat,60,4,0.500,0.3,0.2,1000,true,0.103,5225.3112,0.8540
2DU60-05-10.dat,60,4,0.500,0.3,0.2,5000,true,0.121,5249.4301,0.8600
2DU60-05-10.dat,60,4,0.500,0.3,0.1,500,true,0.107,5314.0109,0.9140
2DU60-05-10.dat,60,4,0.500,0.3,0.1,1000,true,0.109,5337.9411,0.9130
2DU60-05-10.dat,60,4,0.500,0.3,0.1,5000,true,0.119,5256.1311,0.9310
2DU60-05-3.dat,60,4,0.125,0.1,0.3,500,true,0.174,5528.2621,0.7670
2DU60-05-3.dat,60,4,0.125,0.1,0.3,1000,true,0.158,5528.2621,0.7670
2DU60-05-3.dat,60,4,0.125,0.1,0.3,5000,true,0.113,5528.2621,0.7670
2DU60-05-3.dat,60,4,0.125,0.1,0.2,500,true,0.140,5528.2621,0.7670
2DU60-05-3.dat,60,4,0.125,0.1,0.2,1000,true,0.158,5528.2621,0.7670
2DU60-05-3.dat,60,4,0.125,0.1,0.2,5000,true,0.112,5528.2621,0.7670
2DU60-05-3.dat,60,4,0.125,0.1,0.1,500,true,0.214,5606.2263,0.8770
2DU60-05-3.dat,60,4,0.125,0.1,0.1,1000,true,0.179,5527.3718,0.8710
2DU60-05-3.dat,60,4,0.125,0.1,0.1,5000,true,0.264,5596.2625,0.8770
2DU60-05-3.dat,60,4,0.125,0.2,0.3,500,true,0.143,5446.1727,0.9810
2DU60-05-3.dat,60,4,0.125,0.2,0.3,1000,true,0.163,5446.1727,0.9810
2DU60-05-3.dat,60,4,0.125,0.2,0.3,5000,true,0.115,5446.1727,0.9810
2DU60-05-3.dat,60,4,0.125,0.2,0.2,500,true,0.140,5446.1727,0.9810
2DU60-05-3.dat,60,4,0.125,0.2,0.2,1000,true,0.155,5446.1727,0.9810
2DU60-05-3.dat,60,4,0.125,0.2,0.2,5000,true,0.117,5446.1727,0.9810
2DU60-05-3.dat,60,4,0.125,0.2,0.1,500,true,0.133,5446.1727,0.9810
2DU60-05-3.dat,60,4,0.125,0.2,0.1,1000,true,0.146,5446.1727,0.9810
2DU60-05-3.dat,60,4,0.125,0.2,0.1,5000,true,0.125,5446.1727,0.9810
2DU60-05-3.dat,60,4,0.125,0.3,0.3,500,true,0.143,5395.2324,0.8620
2DU60-05-3.dat,60,4,0.125,0.3,0.3,1000,true,0.154,5395.2324,0.8620
2DU60-05-3.dat,60,4,0.125,0.3,0.3,5000,true,0.116,5414.5292,1.0000
2DU60-05-3.dat,60,4,0.125,0.3,0.2,500,true,0.136,5395.2324,0.8620
2DU60-05-3.dat,60,4,0.125,0.3,0.2,1000,true,0.148,5395.2324,0.8620
2DU60-05-3.dat,60,4,0.125,0.3,0.2,5000,true,0.113,5414.5292,1.0000
2DU60-05-3.dat,60,4,0.125,0.3,0.1,500,true,0.139,5395.2324,0.8620
2DU60-05-3.dat,60,4,0.125,0.3,0.1,1000,true,0.156,5395.2324,0.8620
2DU60-05-3.dat,60,4,0.125,0.3,0.1,5000,true,0.126,5414.5292,1.0000
2DU60-05-3.dat,60,4,0.250,0.1,0.3,500,true,0.149,5576.3114,0.6410
2DU60-05-3.dat,60,4,0.250,0.1,0.3,1000,true,0.219,5511.9249,0.6570
2DU60-05-3.dat,60,4,0.250,0.1,0.3,5000,true,0.145,5597.4964,0.6370
2DU60-05-3.dat,60,4,0.250,0.1,0.2,500,true,0.257,5588.8353,0.8720
2DU60-05-3.dat,60,4,0.250,0.1,0.2,1000,true,0.267,5624.3109,0.8530
2DU60-05-3.dat,60,4,0.250,0.1,0.2,5000,true,0.316,5646.7969,0.8570
2DU60-05-3.dat,60,4,0.250,0.1,0.1,500,true,0.246,5588.8353,0.8720
2DU60-05-3.dat,60,4,0.250,0.1,0.1,1000,true,0.225,5624.3109,0.8530
2DU60-05-3.dat,60,4,0.250,0.1,0.1,5000,true,0.334,5646.7969,0.8570
2DU60-05-3.dat,60,4,0.250,0.2,0.3,500,true,0.134,5506.1009,0.8770
2DU60-05-3.dat,60,4,0.250,0.2,0.3,1000,true,0.119,5506.1009,0.8770
2DU60-05-3.dat,60,4,0.250,0.2,0.3,5000,true,0.106,5506.1009,0.8770
2DU60-05-3.dat,60,4,0.250,0.2,0.2,500,true,0.125,5506.1009,0.8770
2DU60-05-3.dat,60,4,0.250,0.2,0.2,1000,true,0.118,5506.1009,0.8770
2DU60-05-3.dat,60,4,0.250,0.2,0.2,5000,true,0.111,5506.1009,0.8770
2DU60-05-3.dat,60,4,0.250,0.2,0.1,500,true,0.135,5506.1009,0.8770
2DU60-05-3.dat,60,4,0.250,0.2,0.1,1000,true,0.120,5506.1009,0.8770
2DU60-05-3.dat,60,4,0.250,0.2,0.1,5000,true,0.104,5506.1009,0.8770
2DU60-05-3.dat,60,4,0.250,0.3,0.3,500,true,0.134,5414.5292,0.9570
2DU60-05-3.dat,60,4,0.250,0.3,0.3,1000,true,0.113,5414.5292,0.9570
2DU60-05-3.dat,60,4,0.250,0.3,0.3,5000,true,0.098,5414.5292,0.9570
2DU60-05-3.dat,60,4,0.250,0.3,0.2,500,true,0.123,5414.5292,0.9570
2DU60-05-3.dat,60,4,0.250,0.3,0.2,1000,true,0.114,5414.5292,0.9570
2DU60-05-3.dat,60,4,0.250,0.3,0.2,5000,true,0.104,5414.5292,0.9570
2DU60-05-3.dat,60,4,0.250,0.3,0.1,500,true,0.126,5414.5292,0.9570
2DU60-05-3.dat,60,4,0.250,0.3,0.1,1000,true,0.121,5414.5292,0.9570
2DU60-05-3.dat,60,4,0.250,0.3,0.1,5000,true,0.099,5414.5292,0.9570
2DU60-05-3.dat,60,4,0.500,0.1,0.3,500,true,600.256,-1.0000,0.2740
2DU60-05-3.dat,60,4,0.500,0.1,0.3,1000,true,600.246,-1.0000,0.3330
2DU60-05-3.dat,60,4,0.500,0.1,0.3,5000,true,600.235,-1.0000,0.2980
2DU60-05-3.dat,60,4,0.500,0.1,0.2,500,true,600.274,-1.0000,0.2740
2DU60-05-3.dat,60,4,0.500,0.1,0.2,1000,true,600.255,-1.0000,0.3330
2DU60-05-3.dat,60,4,0.500,0.1,0.2,5000,true,600.233,-1.0000,0.2980
2DU60-05-3.dat,60,4,0.500,0.2,0.2,500,true,4.399,5608.4192,0.7950
2DU60-05-3.dat,60,4,0.500,0.2,0.2,1000,true,0.444,5569.8923,0.7890
2DU60-05-3.dat,60,4,0.500,0.2,0.2,5000,true,0.213,5577.1083,0.8090
2DU60-05-3.dat,60,4,0.500,0.2,0.1,500,true,82.074,5593.9168,0.8570
2DU60-05-3.dat,60,4,0.500,0.2,0.1,1000,true,600.223,-1.0000,0.7810
2DU60-05-3.dat,60,4,0.500,0.2,0.1,5000,true,600.352,-1.0000,0.8480
2DU60-05-3.dat,60,4,0.500,0.3,0.3,500,true,0.229,5414.5292,0.7480
2DU60-05-3.dat,60,4,0.500,0.3,0.3,1000,true,0.243,5414.5292,0.7480
2DU60-05-3.dat,60,4,0.500,0.3,0.3,5000,true,0.147,5445.7185,0.7310
2DU60-05-3.dat,60,4,0.500,0.3,0.2,500,true,0.253,5446.1727,0.8640
2DU60-05-3.dat,60,4,0.500,0.3,0.2,1000,true,0.242,5426.8759,0.7750
2DU60-05-3.dat,60,4,0.500,0.3,0.2,5000,true,0.153,5458.2766,0.8680
2DU60-05-3.dat,60,4,0.500,0.3,0.1,500,true,0.234,5527.7180,0.9120
2DU60-05-3.dat,60,4,0.500,0.3,0.1,1000,true,0.296,5450.7443,0.9050
2DU60-05-3.dat,60,4,0.500,0.3,0.1,5000,true,0.149,5489.9201,0.9270
2DU60-05-9.dat,60,4,0.125,0.1,0.3,500,true,0.075,5152.9818,0.7630
2DU60-05-9.dat,60,4,0.125,0.1,0.3,1000,true,0.077,5151.2825,0.7660
2DU60-05-9.dat,60,4,0.125,0.1,0.3,5000,true,0.080,5152.9818,0.7630
2DU60-05-9.dat,60,4,0.125,0.1,0.2,500,true,0.078,5152.9818,0.7630
2DU60-05-9.dat,60,4,0.125,0.1,0.2,1000,true,0.076,5151.2825,0.7660
2DU60-05-9.dat,60,4,0.125,0.1,0.2,5000,true,0.081,5152.9818,0.7630
2DU60-05-9.dat,60,4,0.125,0.1,0.1,500,true,0.091,5178.1417,0.8770
2DU60-05-9.dat,60,4,0.125,0.1,0.1,1000,true,0.103,5178.1417,0.8770
2DU60-05-9.dat,60,4,0.125,0.1,0.1,5000,true,0.092,5178.1417,0.8770
2DU60-05-9.dat,60,4,0.125,0.2,0.3,500,true,0.074,5126.1226,0.9890
2DU60-05-9.dat,60,4,0.125,0.2,0.3,1000,true,0.071,5126.1226,0.9890
2DU60-05-9.dat,60,4,0.125,0.2,0.3,5000,true,0.079,5126.1226,0.9890
2DU60-05-9.dat,60,4,0.125,0.2,0.2,500,true,0.073,5126.1226,0.9890
2DU60-05-9.dat,60,4,0.125,0.2,0.2,1000,true,0.077,5126.1226,0.9890
2DU60-05-9.dat,60,4,0.125,0.2,0.2,5000,true,0.080,5126.1226,0.9890
2DU60-05-9.dat,60,4,0.125,0.2,0.1,500,true,0.073,5126.1226,0.9890
2DU60-05-9.dat,60,4,0.125,0.2,0.1,1000,true,0.073,5126.1226,0.9890
2DU60-05-9.dat,60,4,0.125,0.2,0.1,5000,true,0.079,5126.1226,0.9890
2DU60-05-9.dat,60,4,0.125,0.3,0.3,500,true,0.076,5126.1226,1.0000
2DU60-05-9.dat,60,4,0.125,0.3,0.3,1000,true,0.073,5126.1226,1.0000
2DU60-05-9.dat,60,4,0.125,0.3,0.3,5000,true,0.080,5126.1226,1.0000
2DU60-05-9.dat,60,4,0.125,0.3,0.2,500,true,0.074,5126.1226,1.0000
2DU60-05-9.dat,60,4,0.125,0.3,0.2,1000,true,0.074,5126.1226,1.0000
2DU60-05-9.dat,60,4,0.125,0.3,0.2,5000,true,0.084,5126.1226,1.0000
2DU60-05-9.dat,60,4,0.125,0.3,0.1,500,true,0.072,5126.1226,1.0000
2DU60-05-9.dat,60,4,0.125,0.3,0.1,1000,true,0.073,5126.1226,1.0000
2DU60-05-9.dat,60,4,0.125,0.3,0.1,5000,true,0.081,5126.1226,1.0000
2DU60-05-9.dat,60,4,0.250,0.1,0.3,500,true,0.101,5178.1417,0.6460
2DU60-05-9.dat,60,4,0.250,0.1,0.3,1000,true,0.110,5178.1417,0.6460
2DU60-05-9.dat,60,4,0.250,0.1,0.3,5000,true,0.083,5178.1417,0.6460
2DU60-05-9.dat,60,4,0.250,0.1,0.2,500,true,0.153,5224.5145,0.8500
2DU60-05-9.dat,60,4,0.250,0.1,0.2,1000,true,0.132,5224.5145,0.8500
2DU60-05-9.dat,60,4,0.250,0.1,0.2,5000,true,12.781,5728.3453,0.8530
2DU60-05-9.dat,60,4,0.250,0.1,0.1,500,true,0.286,5373.8966,0.8480
2DU60-05-9.dat,60,4,0.250,0.1,0.1,1000,true,1.737,5569.6192,0.8500
2DU60-05-9.dat,60,4,0.250,0.1,0.1,5000,true,12.899,5728.3453,0.8530
2DU60-05-9.dat,60,4,0.250,0.2,0.3,500,true,0.078,5126.1226,0.8830
2DU60-05-9.dat,60,4,0.250,0.2,0.3,1000,true,0.081,5126.1226,0.8830
2DU60-05-9.dat,60,4,0.250,0.2,0.3,5000,true,0.081,5126.1226,0.8830
2DU60-05-9.dat,60,4,0.250,0.2,0.2,500,true,0.087,5126.1226,0.8830
2DU60-05-9.dat,60,4,0.250,0.2,0.2,1000,true,0.082,5126.1226,0.8830
2DU60-05-9.dat,60,4,0.250,0.2,0.2,5000,true,0.083,5126.1226,0.8830
2DU60-05-9.dat,60,4,0.250,0.2,0.1,500,true,0.092,5126.1226,0.8830
