InstanceName,NumUnits,NumRegions,RSD,r,gamma,Scenarios,UseD1,Delta1,Delta2,UseJointChance,UseExactMethod,UseImprovedModel,UseAssignmentDependent,AvgDistMethod,AvgDistMean,Runtime(s),Objective,OutOfSamplePerformance,SolveSuccess,StatusCode,CutIterations,FailureStage
GG20-3-1.dat,20,3,0.250,0.5,0.4,1000,false,2.00,4.00,false,false,false,false,3,-1.0000,0.212,-1.0000,-1.0000,false,2,-1,2
GG20-3-1.dat,20,3,0.250,0.5,0.3,1000,true,0.00,0.00,false,false,false,false,3,-1.0000,0.410,-1.0000,-1.0000,false,2,-1,2
GG20-3-1.dat,20,3,0.250,0.5,0.3,1000,false,2.00,4.00,false,false,false,false,3,-1.0000,0.449,-1.0000,-1.0000,false,2,-1,2
GG20-3-1.dat,20,3,0.250,0.5,0.2,1000,true,0.00,0.00,false,false,false,false,3,-1.0000,0.444,-1.0000,-1.0000,false,2,-1,2
GG20-3-1.dat,20,3,0.250,0.5,0.2,1000,false,2.00,4.00,false,false,false,false,3,-1.0000,0.480,-1.0000,-1.0000,false,2,-1,2
GG20-3-1.dat,20,3,0.250,0.5,0.1,1000,true,0.00,0.00,false,false,false,false,3,-1.0000,0.505,-1.0000,-1.0000,false,2,-1,2
GG20-3-1.dat,20,3,0.250,0.5,0.1,1000,false,2.00,4.00,false,false,false,false,3,-1.0000,0.330,-1.0000,-1.0000,false,2,-1,2
GG20-3-1.dat,20,3,0.250,0.4,0.4,1000,true,0.00,0.00,false,false,false,false,3,-1.0000,0.299,-1.0000,-1.0000,false,2,-1,2
GG20-3-1.dat,20,3,0.250,0.4,0.4,1000,false,2.00,4.00,false,false,false,false,3,-1.0000,0.528,-1.0000,-1.0000,false,2,-1,2
GG20-3-1.dat,20,3,0.250,0.4,0.3,1000,true,0.00,0.00,false,false,false,false,3,-1.0000,0.647,-1.0000,-1.0000,false,2,-1,2
GG20-3-1.dat,20,3,0.250,0.4,0.3,1000,false,2.00,4.00,false,false,false,false,3,-1.0000,0.768,-1.0000,-1.0000,false,2,-1,2
GG20-3-1.dat,20,3,0.250,0.4,0.2,1000,true,0.00,0.00,false,false,false,false,3,-1.0000,0.844,-1.0000,-1.0000,false,2,-1,2
GG20-3-1.dat,20,3,0.250,0.4,0.2,1000,false,2.00,4.00,false,false,false,false,3,-1.0000,0.626,-1.0000,-1.0000,false,2,-1,2
GG20-3-1.dat,20,3,0.250,0.4,0.1,1000,true,0.00,0.00,false,false,false,false,3,-1.0000,0.512,-1.0000,-1.0000,false,2,-1,2
GG20-3-1.dat,20,3,0.250,0.4,0.1,1000,false,2.00,4.00,false,false,false,false,3,-1.0000,0.728,-1.0000,-1.0000,false,2,-1,2
GG20-3-1.dat,20,3,0.250,0.3,0.4,1000,true,0.00,0.00,false,false,false,false,3,-1.0000,0.655,-1.0000,-1.0000,false,2,-1,2
GG20-3-1.dat,20,3,0.250,0.3,0.4,1000,false,2.00,4.00,false,false,false,false,3,-1.0000,0.677,-1.0000,-1.0000,false,2,-1,2
GG20-3-1.dat,20,3,0.250,0.3,0.3,1000,true,0.00,0.00,false,false,false,false,3,-1.0000,0.873,-1.0000,-1.0000,false,2,-1,2
GG20-3-1.dat,20,3,0.250,0.3,0.3,1000,false,2.00,4.00,false,false,false,false,3,-1.0000,0.942,-1.0000,-1.0000,false,2,-1,2
GG20-3-1.dat,20,3,0.250,0.3,0.2,1000,true,0.00,0.00,false,false,false,false,3,-1.0000,0.336,-1.0000,-1.0000,false,2,-1,2
GG20-3-1.dat,20,3,0.250,0.3,0.2,1000,false,2.00,4.00,false,false,false,false,3,-1.0000,0.197,-1.0000,-1.0000,false,2,-1,2
GG20-3-1.dat,20,3,0.250,0.3,0.1,1000,true,0.00,0.00,false,false,false,false,3,-1.0000,0.179,-1.0000,-1.0000,false,2,-1,2
GG20-3-1.dat,20,3,0.250,0.3,0.1,1000,false,2.00,4.00,false,false,false,false,3,-1.0000,0.223,-1.0000,-1.0000,false,2,-1,2
